ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557100261-891,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or190-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"as the title suggests, if you're a game of thrones fans, you can't miss this.  even if you're not a fan, you should still visit.  the entrance is not the easiest to find (it's a short walk from the bus stop near the city walls),...more","London, United Kingdom",2015-08-01T00:00:00Z,a must for game of thrones fans,5,42,23,icklejellybean,"Reviewed August 21, 2015"
1557100270-918,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or160-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it offers good views, and it is a filming location for game of thrones, but was a little bit of a letdown after old town.  there's not much there and good views are a dime-a-dozen in old town.  it is also a bit of a...more","Arlington, Virginia",2015-09-01T00:00:00Z,nice views... game of thrones tie-in,3,454,139,ScottB715,"Reviewed September 25, 2015"
1557100290-1000,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or80-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...of course for game of thrones fans like me fort lovrijenac will forever be known as the red keep - the living quarters of a certain family and contenders to that heap of old iron otherwise known as the throne. i sat on the replica...more,"Surrey, United Kingdom",2017-10-01T00:00:00Z,the red keep,5,842,418,GeysirGal,"Reviewed February 20, 2018"
1557100280-959,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,first of all this place is exactly for people who have watched game of thrones. i can't explain how much i got surprised when i saw that place.it was like a dream. you will experience a historical theme in harmony with natural scene. i recommend...more,"Shiraz, Iran",2016-07-01T00:00:00Z,travel back to yesteryears,5,10,1,shima_kaz,"Reviewed August 18, 2016"
1557100261-892,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or190-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,this fort offers another fabulous view of old city and the sea. this is also used as the red keep in game of thrones. must see for got fans. lots of stairs though!,"New York City, New York",2015-07-01T00:00:00Z,beautiful view.,5,12,4,Embrooks2,"Reviewed July 5, 2015"
1557100275-941,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,best to visit when combined with game of thrones -tour (entrance included to the tour). the view to old city and sea is breath taking. take good grip of your hat because it is windy up there. the view and sense of history (+shooting scenes...more,"Joensuu, Finland",2016-05-01T00:00:00Z,beautiful view,4,18,5,Laralaku,"Reviewed May 24, 2016"
1557100303-1048,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or30-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...the water colours today were sensational as you look back toward the old city. the old cannons are a bonus as is the tie to game of thrones. man's architectural achievements pre industrial era never cease to astound me.more,"Kincumber, Australia",2018-04-01T00:00:00Z,worth every step of the climb,5,971,144,Nonapama,"Reviewed April 6, 2018"
1557100282-972,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the place needs no description for got lovers ! its a nice climb up to the top, but one gets to view the old town very nicely from here. definitely worth spending a couple of hours around this place. the entrance is covered under the...more",mumbai,2016-06-01T00:00:00Z,must visit for game of thrones lovers,5,154,65,priyadarshi,"Reviewed September 16, 2016"
1557100298-1026,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"if you do the wall walk, your ticket includes entry to this castle, and itâ€™s well worth it. i donâ€™t watch got, but iâ€™m glad i made the effort to see this castle. itâ€™s very dramatic with stunning views. i got some amazing photos.","London, United Kingdom",2018-06-01T00:00:00Z,not just for game of thrones fans!,5,115,82,JoozUK,"Reviewed June 13, 2018"
1557100293-1010,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or70-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...if you buy a ticket in your get 50 kona off if you enter the city walls within 24 hours which is  good deal. the fort was scene to some parts of the game of thrones seriemore,"Vasteras, Sweden",2017-06-01T00:00:00Z,nice view,4,256,89,Jonny J,"Reviewed June 6, 2017"
1557100256-869,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...it smells so nice up there from the sea. if you get a city wall ticket the fort is included so you don't have to pay more. it's nice and if you are a game of thrones fan it's a great place to visit.more,null,2015-08-01T00:00:00Z,was nice and so open,4,9,1,Jeanette M,"Reviewed August 12, 2015"
1557100251-847,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or230-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"our game of thrones tour guide lead us to this place. and it is amazing. it is not full with people, so you feel like you have the fortress by yourself. the view on the city and the island is marvelous. 

as a plus for...more","Stockholm, Sweden",2014-08-01T00:00:00Z,beautiful view,5,95,32,evas960,"Reviewed August 25, 2014"
1557100280-960,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"so if you are a game of thrones fan, you would like to o there. a lot of scenes are shoot there. they have an entrance fee which is not a big one, and the view to the old city is just amazing. even if...more",null,2016-10-01T00:00:00Z,got fans,4,40,12,Maria S,"Reviewed March 14, 2017"
1557100251-850,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or230-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,not as crowded as the city wall yet equally stunning. here you can hum the theme of game of thrones in your mind and imagine yourself to the scene of a famous tv series.,"Lahti, Finland",2014-07-01T00:00:00Z,spot the filming locations of got,4,10,2,AbrazoJ,"Reviewed July 31, 2014"
1557100256-865,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...fabulous views and if you watch game of thrones you'll spot it as the set for some of the scenes. the walk up to it is very enjoyable too; go through pile gate to get to it. lots of steps so comfy shoes recommended. enjoy!more,Birmingham,2015-08-01T00:00:00Z,great views,5,93,38,s_murrelluk,"Reviewed August 29, 2015"
1557100309-1071,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"if you plan to visit all the game of thrones locations, be sure to pay a visit to this fortress, the red keep was filmed there plus a few other locations. and it also provides a beautiful view over the old city and the sea.",null,2018-08-01T00:00:00Z,the red keep,5,8,3,MatÄ›j S,"Reviewed August 23, 2018"
1557100248-838,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or240-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"another must see for game of thrones fans, the fort will help to make sets come alive. the entry fee to the fort is included in the city walls and definitely worth it if you've been round the walls anyway (like every tourist should)! the...more","Birmingham, United Kingdom",2014-06-01T00:00:00Z,"beautiful, full of fantasy!",5,123,50,Hopelaa,"Reviewed September 12, 2014"
1557100270-922,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or160-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we toured this fort by a game of thrones tour guide but it included both the historical past but also the filming context. it was a great tour and just the right length for me (less than an hour). however, this tour is not for...more","Fort Lauderdale, Florida",2015-08-01T00:00:00Z,"the 'red keep"" from game of thrones",4,54,22,918dond,"Reviewed August 24, 2015"
1557100303-1052,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or30-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"neat sea fortress built on a high rock where game of thrones was filmed (king's landing.)  if you are a fan of the show, this is a must do for you.  if you are not, which i am not, you will still find it interesting...more","Stuttgart, Germany",2017-11-01T00:00:00Z,sea fortress,3,323,112,MariWolfe929,"Reviewed December 26, 2017"
1557100282-965,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the game of thrones location scouts must have been delighted to find this gem! it could not be more imposing and atmospheric! for the best experience, either go when it opens at 8am (as we did) and have the whole place to yourself, or go...more",null,2016-09-01T00:00:00Z,awe-inspiring!,5,27,13,Zeynep G,"Reviewed September 27, 2016"
1557100301-1036,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or40-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it also double as the red keep in king's landing as a location base for the  game of thrones.  there is a charge of 50 kunas entrance to go inside and look across at the city of dubrovnik. 
this  protected the city from invasion with...more","Bridlington, United Kingdom",2017-10-01T00:00:00Z,fort lovrijenac   october 2017,5,349,299,Whackend,"Reviewed October 27, 2017"
1557100309-1066,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,tons of stairs to climb- but well worth the views to old town.our guide ivan was informative and tolerant of our pace and interest in the show but not at a question and answer rate,"Lititz, Pennsylvania",2018-09-01T00:00:00Z,great for those who watched the game of thrones.,5,13,1,wwhershey316,"Reviewed September 11, 2018"
1557100256-867,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this clifftop fortress screams 'adventures have been had here', and not just by game of thrones players. amazing views too.","Rome, Italy",2015-04-01T00:00:00Z,worth the climb,4,9,10,Georgigirl1974,"Reviewed April 5, 2015"
1557100285-974,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or100-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,visited this fort on the game of thrones tour. lots of scenes have been shot here. it has the best view and we got to see the old city and the adriatic from a completely different angle. there are a lot of steps to climb...more,"Mumbai, India",2016-10-01T00:00:00Z,amazing,5,209,73,smb2011,"Reviewed November 7, 2016"
1557100253-861,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or220-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it is a deja vu for fans of game of thrones: you step into the palace in kingâ€™s landing.

we visited the fort in september and were so lucky to catch a glimpse of the movie set â€“ just nearby so we could watch it...more","Leeuwarden, The Netherlands",2013-09-01T00:00:00Z,game of thrones deja vu and sneak preview,5,60,33,Yerun,"Reviewed August 11, 2014"
1557100282-963,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we visited as part of a game of thrones tour. it's just so surreal to be there! and to actually see the amount of computer effects they put into generating one episode of the show. remember to show your wall tickets as entry is free.,"Singapore, Singapore",2016-09-01T00:00:00Z,free entry if you have city wall tickets!,5,27,28,TayXL,"Reviewed October 5, 2016"
1557100301-1033,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or40-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,this fort has some incredible coast line views and for any fans of games of thrones it will be a mandatory pitstop.  it is inclusive with a 3 day dubronvik card.,phoenix,2017-09-01T00:00:00Z,this fort is a solid and formidable,4,1149,339,chicago90Phoenix,"Reviewed November 26, 2017"
1557100285-977,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or100-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we went on a game of thrones tour which went in here. i've not seen the programme so didn't mean anything to me but the guide had photos of the scences and showed how they were shot in the fort so this was interesting. otherwise...more,"Guildford, United Kingdom",2016-10-01T00:00:00Z,a must for got people,4,162,50,Inspired2,"Reviewed October 28, 2016"
1557100290-994,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or80-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...also the site of the red keep in the game of thrones. it was included in our city one day pass. amazing structure still beautifully preserved.more,"Austin, TX, United States",2017-05-01T00:00:00Z,"much less crowded than the city walls, easy walk from there, great views",4,83,11,Ashley L,"Reviewed May 25, 2017"
1557100301-1038,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or40-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"if you're not a games of thrones follower then the fort is probably only worth visiting for the view of the old town, which is best in the late afternoon. this is worthwhile in itself, especially as te entrance price is included in the wall...more","Preston, United Kingdom",2017-10-01T00:00:00Z,"great view, especially late afternoon",4,165,65,astroian,"Reviewed October 26, 2017"
1557100295-1021,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or60-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...game of thrones fans will love the fort, there were multiple scenes shot in the fort but aside from that the views are great. better views of the city walls than from walking the walls. you will only need about 30-45mins to walk around the...more","New York City, New York",2018-08-01T00:00:00Z,worth all the steps,5,52,87,arment210,"Reviewed September 2, 2018"
1557100280-962,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"there are great views and atmosphere at st lawrence fortress, with entry covered by your city wall ticket. 

however, it is a bit of a climb up - yet more steps!

try to avoid the game of thrones touts.",Jerrabomberra,2016-06-01T00:00:00Z,great views covered by your city wall ticket,4,512,247,RobandMaryJean,"Reviewed July 25, 2016"
1557100293-1004,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or70-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"located on the western side of the old town, anyone who watch game of thrones will know this is the famous fliming location for it. it is also one of the most impressive locations in dubrovnik. built upon a 37m high sheer rock overlooking the...more","Singapore, Singapore",2017-05-01T00:00:00Z,game of thrones ~,5,442,152,PEili K,"Reviewed May 20, 2017"
1557100288-986,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or90-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"not that much to see inside, unless you are a game of thrones fan, but the views to the city and the sea are magnificent and the fortress itself is an intriguing construction. the climb up is steep, lots of stairs, but the journey is...more","Tampere, Finland",2017-09-01T00:00:00Z,"spectacular views, impressive location",4,72,10,tjassu,"Reviewed October 6, 2017"
1557100264-895,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or180-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...pop into the tourist information centre near pile gate (you can't miss it as it is next to where tours, particularly the game of thrones ones, are being sold) and they should be able to point you to the right direction.
like many spots in...more","Singapore, Singapore",2015-09-01T00:00:00Z,definitely worth a visit!,5,11,7,kmcmling,"Reviewed September 28, 2015"
1557100282-971,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...we think it's part of the game of thrones tour, but that was us ease dropping! we sat there for a good hour watching the waves and the city. we loved it and recommend it! it's 30 kn without the pass, included with the dubrovnik...more","Krakow, Poland",2016-09-01T00:00:00Z,love!,5,37,11,alaskatotheworld,"Reviewed September 18, 2016"
1557100267-910,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,overlooking dubrovnik old town - great place to take photos of the old town and if you are a game of thrones fan see some of the locales where scenes were shot.,"Calgary, Canada",2015-08-01T00:00:00Z,game of thrones set,4,15,12,Ticket2Ride10,"Reviewed September 16, 2015"
1557100293-1008,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or70-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...(it is also the set for the battle of the black water for any game of thrones fans). 

4 star review is because unless you have a guided tour, you have no idea what you are looking at. there are no signs or information around,...more","Bristol, United Kingdom",2018-07-01T00:00:00Z,great panoramic views,4,207,54,Becky G,"Reviewed July 23, 2018"
1557100309-1064,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"visitied as part of a game of thrones tour, though would have visited anyway.

50 kunas entrance and if you keep the ticket you only pay 100 kunas to visit the wall within a 72 hour period.  not bad.

got fans will love it but...more",Scotland,2018-09-01T00:00:00Z,got fans will love it!,4,45,22,MonsoonScotland,"Reviewed September 22, 2018"
1557100259-881,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or200-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...if you like game of thrones you'll see not one, but two filming locations on the way up to the fort alone. 

entrance to the fort was very cheap which probably has something to do with the fact there is nothing inside. no factual signs...more","Falkirk, United Kingdom",2015-04-01T00:00:00Z,worth it for the view,4,16,15,Laura H,"Reviewed April 29, 2015"
1557100277-943,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or130-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"great place to see the old city from. the was is a bit of a haul, but it is worth it. there is a charge to get into the fort, but go for it. also, several scenes from game of thrones was filmed in here.","Norman, Oklahoma",2016-07-01T00:00:00Z,excellent views,4,22,13,William C,"Reviewed July 24, 2016"
1557100275-938,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...you will encounter a lot of open space and no doubt get caught in between a game of thrones tour group as there can be a few, but for those who have patience you will find your salvation. it is all in good condition as...more","Bournemouth, United Kingdom",2016-05-01T00:00:00Z,a feature that doesn't quite offer much,3,54,18,ItchyTraveller,"Reviewed May 29, 2016"
1557100295-1018,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or60-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...the views across to the old city are fantastic from here. this site is almost amazing for any â€˜game of thronesâ€™ fans as it is where â€˜the red keepâ€™ is set. a must see whilst in dubrovnik.more,"York, United Kingdom",2018-09-01T00:00:00Z,"great views, not too crowded either",5,225,75,PeteF174,"Reviewed September 27, 2018"
1557100256-871,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...immediately, you will recognise the interior from the set of game of thrones and this is where a lot of filming takes place. 

but the real attraction is on its rooftops where you will get absolutely gorgeous views of the city of dubrovnik and the...more","Kingston-upon-Hull, United Kingdom",2014-08-01T00:00:00Z,"views, history, love and war",4,3,5,RexyEdventures,"Reviewed March 10, 2015"
1557100267-905,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...lots of scenes from game of thrones were filmed here and you can see other filming locations from the top.  we visited as part of a game of thrones tour and weren't disappointed.  quite a steep walk and didn't seem very accessible for pushchairs or...more,null,2015-08-01T00:00:00Z,"key game of thrones site, great views.",5,25,20,Elmboog,"Reviewed August 15, 2015"
1557100288-984,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or90-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"although i've never watched game of thrones |(i have heard of it and know, roughly, what it is about) i marched up and around the fort (entry is free with your city walls ticket but otherwise is 30 kunas).  there is not a lot to...more","Perth, United Kingdom",2016-10-01T00:00:00Z,game of thrones thrusts the fort into focus,3,1563,478,FairCityFrasie,"Reviewed October 29, 2016"
1557100290-1001,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or80-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...beautiful views out to the sea and over old dubrovnik and surrounding areas. very little information when in this attraction and even less in english but worth a visit for the view and any game of thrones fans.more,"Dundee, United Kingdom",2017-10-01T00:00:00Z,great views,3,179,61,Speedyg1989,"Reviewed January 11, 2018"
1557100248-835,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or240-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...if you're a game of thrones fan, you will recognize this shot, taken so many times of king's landing. 
there isn't much to the 'fort', but it's nice and quiet and provides a wonderful place to sit and enjoy the view for a bit. 30-60...more","Surrey, Canada",2014-08-01T00:00:00Z,great view of dubrovnik!,4,178,123,STSMark,"Reviewed September 19, 2014"
1557100272-928,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or150-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...game of thrones was filmed in the fort and the sea views and views of the old city are outstanding from the top of the fort. there are also free toilet facilities.more,"Stoke-on-Trent, United Kingdom",2016-04-01T00:00:00Z,excellent views although a little climbing is needed,5,147,70,16derekr,"Reviewed April 5, 2016"
1557100264-900,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or180-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort is chockers with different sets and  shots from all the seasons of  game of thrones.  for fans there are touring companies that will do a tour mainly of this and a little more of old town for about 25 euro.  

the history behind...more",null,2015-09-01T00:00:00Z,must for game of thornes fans,4,14,2,Jamie m,"Reviewed September 12, 2015"
1557100267-906,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...top of a hill overlooking the old town of dubrovnik, the views are stunning and any fans of the hit tv series game of thrones will recognise this as one of the many sets used in and around dubrovnik. to get to the fort you...more","Crawley, United Kingdom",2015-10-01T00:00:00Z,stunning,5,640,814,andycoldham,"Reviewed October 18, 2015"
1557100306-1053,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or20-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...this is a well preserved fort giving impressive views of the old city. used as location for game of thrones. we spent about half an hour there. excellent value if you had free tickets - bit pricey if you had to paymore,"Bromsgrove, United Kingdom",2018-07-01T00:00:00Z,steep access,4,893,653,Topkoppite,"Reviewed August 10, 2018"
1557100275-936,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,game of thrones set. loads of scenes from the tv show were filmed here. a nice place to walk around and the are is very scenic.,"Dundalk, Ireland",2015-05-01T00:00:00Z,game of thrones set,5,52,13,593ciaranc,"Reviewed March 16, 2016"
1557100277-949,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or130-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...if you are a game of thrones (got) fan and chances are you are, this must be a visit while in dubrovnik. several key scenes from the red keep are filmed inside and along the fort's impressive walls. there are 1/4 of the visitors here...more","Janesville, Wisconsin",2016-06-01T00:00:00Z,a hidden gem in plain sight - got key location,5,565,328,goose3nbc,"Reviewed June 27, 2016"
1557100261-883,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or190-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the way to fort lovrijenac is a game of thrones (got) fanâ€™s dream. you will walk past pile harbor,  where myrcella sets sail for dorne(s2, episode 6, the old gods and new). pile harbor is also where sansa and shae sit and invent stories about...more","Oxon Hill, Maryland",2015-05-01T00:00:00Z,getting there is like walking through a game of thrones set,5,388,372,CCC_wanderlust,"Reviewed June 19, 2015"
1557100277-944,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or130-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...there were a lot of game of thrones tours around so be careful if you are trying to avoid spoilers (i haven't yet finished the books!) the ticket price is covered in the city walls ticket so worth the walk up. it would be nice...more,"Bath, United Kingdom",2016-07-01T00:00:00Z,use city walls ticket - beware of spoilers with the tours,4,35,9,jenny_fur4,"Reviewed July 22, 2016"
1557100261-888,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or190-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,beautiful views of a turquoise bay and castle walls - if you've watched game of thrones you will relive the scenes! keep your ticket from your walk around the walls and reuse(the same day) to enter the fort -it will cost you â£6 if you...more,"Newport, United Kingdom",2015-05-01T00:00:00Z,felt like i was in game of thrones!,5,40,27,NellyTours,"Reviewed May 19, 2015"
1557100285-978,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or100-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,yelena was our guide for our game of thrones tour & was very good. well worth doing to see the a4 size photos of where some of the filming was done.,Yorkshire,2016-07-01T00:00:00Z,wthe red keep (game of thrones),5,59,26,Couplewithteenagers,"Reviewed July 19, 2016"
1557100306-1062,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or20-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,just one of many locations where game of thrones episodes were filmed.  boat rides available in the harbor and many restaurants near or around this spot.,"Chicago, Illinois",2018-05-01T00:00:00Z,interesting history and beautiful landmark.,5,42,9,Jean G,"Reviewed June 21, 2018"
1557100259-882,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or200-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...there isnâ€™t too much to see but the views back towards the city and out to sea are well worth it.  
for those game of thrones fans a great view of kings landing! 
visit after the city walls and keep ticket for free entry.more","London, United Kingdom",2015-09-01T00:00:00Z,worth the effort for a great view of the walled city,4,283,81,jfhardie,"Reviewed September 13, 2015"
1557100245-830,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"so as well as being a filming location for game of thrones fans, this fortress has some lovely views across to the old town, and is usually fairly quiet - i was one of 3 people visiting at 10am","Northampton, United Kingdom",2013-09-01T00:00:00Z,usually empty,5,203,126,Hellonophile20,"Reviewed September 16, 2013"
1557100267-911,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"visited the fortress as part of a game of thrones walking tour. there are stunning views of the old town from the fortress and if you are a got fan, many scenes of the red keep are filmed in the fortress.","Auckland Central, New Zealand",2015-10-01T00:00:00Z,stunning views and got filming scenes.,5,164,40,VanessaN17,"Reviewed October 6, 2015"
1557100251-851,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or230-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we went on a guided tour  which took us to locations where got was filmed. very interesting for fans. lots of steps to climb, but worth the views too.","Lismore, Australia",2014-07-01T00:00:00Z,for fans of game of thrones,5,58,19,Carolyn A,"Reviewed July 21, 2014"
