ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557099676-302,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or520-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"place with the best view of lokrum island and the old city. terracota roofs,city walls and the sea. absolutely stunning.","Split-Dalmatia County, Croatia",2016-03-01T00:00:00Z,rate 10 of 10,5,7,1,Kresimir2016,"Reviewed March 9, 2016"
1557099794-751,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or70-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,don't let the steps scare you.  there are plenty of places to take a break without holding up others.  the views are spectacular and the got connections are great.   do not lose your ticket or let others carry it!  if you do not have it...more,"Indianapolis, Indiana",2018-08-01T00:00:00Z,easy steps,5,543,133,HoosierWisdom,"Reviewed August 28, 2018"
1557099633-135,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or680-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"had to visit the fort while near the old city.  itâ€™s outside of the city walls and is also used extensively in game of thrones for the kingâ€™s landing location shoots.  

the entrance is not obvious when you walk outside the walls â€“ just a...more","Princeton, New Jersey",2014-11-01T00:00:00Z,get ready for some step climbing!,4,235,67,Rbakken,"Reviewed February 5, 2015"
1557099689-344,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or470-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"it may be me however i wasnt aware this fort is included on your city walls ticket, this was my second visit to dubrovnik and last time i didnt bother but with a little free time i decided to visit and on entering found i...more","Wisbech, United Kingdom",2016-06-01T00:00:00Z,extension of city wall,4,138,61,JohnMallett,"Reviewed June 4, 2016"
1557099797-757,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or60-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the climb to this castle which is located just 10 minute walk from the old town is steep but not difficult and you are up in the castle without realising. the days dudrovnik card includes the entry to this castle and the city walls and...more,"London, United Kingdom",2018-09-01T00:00:00Z,beautiful castle,4,45,21,Sundeep_Anand,"Reviewed September 11, 2018"
1557099618-75,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or740-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we went on a guided tour  which took us to locations where got was filmed. very interesting for fans. lots of steps to climb, but worth the views too.","Lismore, Australia",2014-07-01T00:00:00Z,for fans of game of thrones,5,58,19,Carolyn A,"Reviewed July 21, 2014"
1557099618-79,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or740-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the ticket to the wall includes entry to this fort so don't throw it away! the fort is awesome and the views of the ocean and the old town are amazing. we visited in the morning and almost had the place to ourselves.,"Sterling, Virginia",2014-07-01T00:00:00Z,game of thrones castle!,5,25,8,Rejselysten62,"Reviewed July 15, 2014"
1557099739-536,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or280-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"all forts are beautiful, but lovrijenac is something special, it is not connected to rest of the walls, and therefore it look more robust. it's built on rock and really look like something from got!","Dubrovnik, Croatia",2017-05-01T00:00:00Z,winner of the miss univers,5,11,3,eathenmcintosh,"Reviewed May 30, 2017"
1557099773-669,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or150-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort is stunning, overlooking the beautiful backdrop of the historic old town. the views of both the sea and the city are nothing short of breathtaking. 
it is worthwhile keeping your city walls entry tickets as these can be used within 72 hours to...more",null,2018-04-01T00:00:00Z,architectural wonderment,5,5,0,641mikeyf,"Reviewed April 6, 2018"
1557099628-116,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or700-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"although much smaller than than the old town walls its just as impressive in many ways ,there is a charge to get in this site but if you have your dubrovnik card its free.","South Shields, United Kingdom",2014-09-01T00:00:00Z,what a history,5,153,69,andrew m,"Reviewed September 28, 2014"
1557099746-567,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the fort offered fantastic views from the top but other than that it was a bit disappointing inside.,"Bracknell, United Kingdom",2017-07-01T00:00:00Z,fantstic view,3,75,33,Caroline B,"Reviewed July 23, 2017"
1557099760-622,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or200-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"definitely worth buying the dubrovnik pass as you get into this attraction free. you donâ€™t need to do the wall first. interesting place to visit, definitely a challenging climb. fantastic panoramic views of the old town.","Cardiff, United Kingdom",2017-10-01T00:00:00Z,free with dubrovnik pass,4,98,33,maxm344,"Reviewed October 3, 2017"
1557099631-129,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or690-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the inside of the fort are relatively blank, not good for interior architecture photography. the views are mostly the same as what you can get from the walk up to the fort or the walls. 

good for if you have spare time but not an...more","Leeds, United Kingdom",2014-09-01T00:00:00Z,worth a visit if you have a ticket from the walls,3,36,16,Sprucemoosk,"Reviewed October 9, 2014"
1557099670-282,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or540-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we climbed to the top of the fort on a clear but very windy day.  there are beautiful views after the long, steep path.","Maidstone, United Kingdom",2015-10-01T00:00:00Z,sightseeing in dubrovnik!,5,30,32,ScaryH,"Reviewed October 26, 2015"
1557099778-687,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or130-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,amazing views from the top of the fort to lokrum and old town. must go!! keep your eyes open for the architecture you are passing on the way to the fort.,"Gdansk, Poland",2018-04-01T00:00:00Z,views!!!!,5,17,8,Aga_Luthien,"Reviewed May 15, 2018"
1557099802-780,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or40-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we walked the city walls on a monday and went back to dubrovnik  and went to see the fort on wednesday. the extremely helpful chap on the ticket gate asked if we had our tickets from monday which i did and we had free entrance...more,"Great Dunmow, United Kingdom",2018-10-01T00:00:00Z,remember the city wall ticket includes the fort,5,56,24,JayneM714,"Reviewed October 4, 2018"
1557099794-750,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or70-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,be aware. you need endurance to climb the maybe 350 steps to the red keep. imagine the got staff carrying the heavy equipment upstairs. you' re among the privileged and carry nothing but your dreams up. once at the top you will be rewarded with...more,"Magdeburg, Germany",2018-08-01T00:00:00Z,in the very heart of the got set,5,418,940,Alessandro-Pietro,"Reviewed August 29, 2018"
1557099605-29,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or790-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"like what everyone else says, the views are great. you need to bring your ticket from the city walls or they will charge you 30 kuna (~4 euro). it's far less traveled than the old city walls so it can be a nice escape from...more","Portland, Oregon",2012-10-01T00:00:00Z,great views,4,58,22,JustinL642,"Reviewed October 18, 2012"
1557099607-35,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or780-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i'm pretty biased about this fort as i love game of thrones and this is where they film the red keep for king's landing. if you don't watch it, i wouldn't worry about it as there's nothing really there besides the views (most of which...more",null,2013-08-01T00:00:00Z,not much to do!,4,79,38,TomG20415,"Reviewed August 2, 2013"
1557099636-143,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or670-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the entrance price is included in the ticket for the city walls. the entrance is not obvious - start at the pile gate walk to the gallus restaurant and head down the alley way alongside.
there are quite a few steps up to the fort's...more","Cambridge, United Kingdom",2015-04-01T00:00:00Z,a different view of the city,4,832,408,James P,"Reviewed April 12, 2015"
1557099692-354,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or460-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"small fort used as a back drop to the game of thrones tv series (kings landing)
price is included in the city walls ticket price or 30kn (â£3) if not. 
the fort seems to miss the hoards of tourists that go around the city walls...more","london , england",2016-06-01T00:00:00Z,included in the city walls ticket,4,211,124,TMC_london,"Reviewed June 17, 2016"
1557099752-585,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or230-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"you only come to this fort for three reasons:  (1) you're a got fan, (2) you love stunning views of the old town and the adriatic, (3) you love old fortresses. for me, it's all three, so i enjoyed my visit there. if you bought...more",null,2017-08-01T00:00:00Z,the red keep,4,71,27,Leslie L,"Reviewed August 27, 2017"
1557099707-414,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or400-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"it give you a different view of the city! it's free with the wall entry.  it's very short takes 30 minutes max, a lot of steps but worth it!","Laval, Canada",2016-07-01T00:00:00Z,diffierent view,5,104,22,dominikk55,"Reviewed August 9, 2016"
1557099681-316,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or500-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort is just outside the pile gate, but up quite few stairs.  it has great views of the entire city and the shoreline.  the visit was included in our dubrovnik card which worked well for us on our week's visit.","Andover, Massachusetts",2016-04-01T00:00:00Z,great views from outside old town,4,258,131,JKS55,"Reviewed April 27, 2016"
1557099655-217,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or600-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,gorgeous view of the old town and the city walls of dubvroknik old town and also the adriatic sea and lokrum island .,"Lafayette, Louisiana",2015-08-01T00:00:00Z,fort lovrijenac,5,4,1,Pallavi S,"Reviewed August 23, 2015"
1557099802-773,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or40-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we took a walk around the top of the walled city of dubrovnik and with it came free entrance to fort lovrijenac. once you find the way to the fort (not well signed) you see something different of the city. the bays nearby and the...more,Sydney,2018-09-01T00:00:00Z,an extra we didnt expect,5,70,32,Sirtanalot,"Reviewed October 11, 2018"
1557099741-546,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or270-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort is something unique, truly! although a bit expensive, in my opinion, since you're basically paying just for the view of the old town.. anyway, the view is indisputable breathtaking. of course, it's also amazing for any game of thrones fans, since a lot...more","Stockholm, Sweden",2017-06-01T00:00:00Z,a bit expensive but worth it!,4,19,0,MarianaRito,"Reviewed June 16, 2017"
1557099626-109,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or710-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"sparse interior with no information about the place, but worth the visit for the views over the old town.","Aylesbury, United Kingdom",2014-09-01T00:00:00Z,tough climb but worth it,5,441,131,paulspod,"Reviewed September 10, 2014"
1557099746-572,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we visited this fort during a private walking tour. the fort has amazing layers of history from roman to venetian to hapsburg to croatian rule. it is now used for the theater festival in dubrovnik during the summer.,"Indianapolis, Indiana",2017-07-01T00:00:00Z,great historical fort in dubrovnik!,4,72,24,JASIndy123,"Reviewed July 11, 2017"
1557099626-112,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or710-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the fort is accessed just to the right of pile gate (as you look towards the sea) and the wall ticket allows you free entry. you walk past the sea kayaks and swimming area and up steps to the fort. it was empty when we...more,"Basingstoke, United Kingdom",2014-08-01T00:00:00Z,worth your time,5,46,25,SummerCamp,"Reviewed September 6, 2014"
1557099718-461,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or360-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we had bought the one day dubrovnik card which included antrance to the walls and the fort (amongst other benefits).  the card does not specifically mention the fort but it is included.  not a huge amount to see internally but views are great and as...more,Wales,2016-09-01T00:00:00Z,not essential but nice,4,179,58,lentheman,"Reviewed September 20, 2016"
1557099746-564,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"access is free once you've paid for the city walls, so i recommend anyone to climb up the steps and look back at the city walls. also the view of the little harbour is beautiful. essentially the fort is a viewing point, there's nothing inside...more","Staines, United Kingdom",2017-07-01T00:00:00Z,amazing view of the city walls,5,88,34,stuartarmstrong12,"Reviewed July 28, 2017"
1557099700-392,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or430-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,if you do the city wall climb you also get entrance into this fort.  don't forget to do it.  it is not really all that exciting unless you are a game of thrones fan and they have a specific tour that takes you here and...more,"Cairns, Australia",2016-06-01T00:00:00Z,interesting but not great !,3,84,22,James L,"Reviewed July 1, 2016"
1557099720-470,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or350-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the isolated fort on its high premonitory can be viewed from a distance from the walk along the ancient city walls.,"Ottery St. Mary, United Kingdom",2016-10-01T00:00:00Z,a major fortification looking out to sea,4,931,380,Martin T,"Reviewed October 12, 2016"
1557099705-411,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or410-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,yelena was our guide for our game of thrones tour & was very good. well worth doing to see the a4 size photos of where some of the filming was done.,Yorkshire,2016-07-01T00:00:00Z,wthe red keep (game of thrones),5,59,26,Couplewithteenagers,"Reviewed July 19, 2016"
1557099639-158,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or660-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"went to the fort as this was included with the city wall ticket.

great views and good photo opportunities to be had.","Reading, United Kingdom",2015-05-01T00:00:00Z,worth seeing along with the city wall,4,102,111,Flapjack005,"Reviewed May 2, 2015"
1557099773-667,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or150-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"after city walls tour, we endend it at fort lovrjenac and i it was aaaamazing!!! you can see al the game of thrones sites and walk to the top to enjoy sun and sea",null,2017-10-01T00:00:00Z,amazing,5,7,12,AlexaC430,"Reviewed April 6, 2018"
1557099644-176,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or640-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"challenging to climb for elderly but certainly worth the effort.  beautiful views, great experience! a must do in dubrovnik.","Miami Beach, Florida",2015-05-01T00:00:00Z,definitely worth it!,4,9,2,Casgui,"Reviewed June 17, 2015"
1557099668-267,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or550-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the fort is perched on top of a hill overlooking the old town of dubrovnik, the views are stunning and any fans of the hit tv series game of thrones will recognise this as one of the many sets used in and around dubrovnik. to...more","Crawley, United Kingdom",2015-10-01T00:00:00Z,stunning,5,640,814,andycoldham,"Reviewed October 18, 2015"
1557099694-372,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or450-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the fort offers great views out to sea and back over the old city. it is well worth a visit just for this. entrance is free if you have paid to walk to old city walls. 

the fort lacks information boards. it is an empty...more","Stratford-upon-Avon, United Kingdom",2016-06-01T00:00:00Z,stunning views but lacks information,3,30,14,Edfud,"Reviewed June 19, 2016"
1557099757-605,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,this is a must visit for any got fans out there. the fortress aka the red keep is the location of many scenes on the show. the got tours will bring you here and explain some background and fun facts of the different scenes. there...more,"San Francisco, California",2017-09-01T00:00:00Z,the red keep!,4,7,0,Jenny M,"Reviewed September 28, 2017"
1557099726-486,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or330-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"huge fortress to explore! loved the views from the top especiall around the aegean sea and back over to walls surrounding dubrovnik stari grad. the ground floors are impressive too and even the views walking up to the fortress from outside, overlooking dubrovnik.",New Zealand,2016-11-01T00:00:00Z,huge fortress!,5,119,40,fromAotearoa,"Reviewed December 2, 2016"
1557099618-76,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or740-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we went in early july and almost had the place to ourselves around 1pm.  it didn't take long to go through the site, but it's certainly worth seeing especially since if you paid for the city walls, this place is included in the price of...more","Ashburn, Virginia",2014-07-01T00:00:00Z,good visit; not too crowded,4,42,47,AlS725,"Reviewed July 20, 2014"
1557099757-612,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"50 kuna  (approximately  â£6) or free with entrance ticket for the city walls (150 kuna) on the same day or next only.

two ways to enter the stairwell leading up, both at pile gate. one is by taking steps down in front of tourist information...more","London, United Kingdom",2017-09-01T00:00:00Z,free with city walls ticket- stunning views.,5,234,101,surrinders,"Reviewed September 17, 2017"
1557099623-95,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or720-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"included in the city walls ticket price, but possibly not obvious to all as i was the only one in the fort in the height of summer season. empty inside, so don't expect lots of artefacts. but the structure is interesting and the views spectacular....more","Salisbury, United Kingdom",2014-08-01T00:00:00Z,quieter view of the old city,4,15,9,Emily P,"Reviewed September 3, 2014"
1557099810-810,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i went to this castle as part of my game of thrones tour.  there were many recognizable scenes filmed here. the castle itself is really cool as well.  note that you do have to pay extra to get into the castle, but it is well...more","Augusta, Georgia",2018-04-01T00:00:00Z,must visit if you are a got fan,5,239,92,Mark L,"Reviewed February 24, 2019"
1557099780-700,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,short walk around kings landing provided alternative views of the city walls and town and free if you paid for the walls tour. the steps up might not suit the elderly or infirm.,"Paisley, United Kingdom",2018-05-01T00:00:00Z,part of city walls tour,4,32,13,Keith W,"Reviewed May 31, 2018"
1557099707-420,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or400-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the ticket for the wall-walk includes admission to the fort and it is well worth the time to go here.  how lucky were we, while visiting here, we got to see a film being made (just a european history program) but still, it amused us...more",Tucson,2016-07-01T00:00:00Z,"also known as ""fort lawrence""",4,2714,1208,on_the_go_98765,"Reviewed August 2, 2016"
1557099804-792,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or30-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"be warned, if you plan to visit the fort using the white city walls ticket (gaining entrance here for free), you must so within 3 days, plus you must have your dubrovnik card if you used that to buy your city walls ticket! i was...more","Paignton, United Kingdom",2018-10-01T00:00:00Z,visit within 3 days of city walls ticket!,5,121,55,Andrew S,"Reviewed October 12, 2018"
1557099810-807,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"entrance to fort lovrijenic is included in the fee paid to walk around the city walls. lots of steps to get to the top, but the views make it worthwhile.","Bicester, United Kingdom",2019-03-01T00:00:00Z,long weekend in dubrovnik,4,470,136,Ossie D,"Reviewed March 19, 2019"
1557099723-477,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or340-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"although i've never watched game of thrones |(i have heard of it and know, roughly, what it is about) i marched up and around the fort (entry is free with your city walls ticket but otherwise is 30 kunas).  there is not a lot to...more","Perth, United Kingdom",2016-10-01T00:00:00Z,game of thrones thrusts the fort into focus,3,1563,478,FairCityFrasie,"Reviewed October 29, 2016"
1557099731-507,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or310-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"historically very interesting and the views are amazing.  quite a few steps to climb.  if you visit the franciscan monastery afterwards, it cosrs 50 kuna less for entry fee.","Botley, United Kingdom",2017-03-01T00:00:00Z,amazing views,5,89,21,Barbara R,"Reviewed March 24, 2017"
1557099644-173,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or640-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the fort will definitely be much more appreciated by people who watch game of thrones, because you can recognize the places where the show was filmed. if you don't watch the show, the fort is great for its views of old town, but itself doesn't...more","Atlanta, Georgia",2015-06-01T00:00:00Z,nice views of the city,5,4,6,paulina b,"Reviewed June 20, 2015"
1557099713-438,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or380-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"beautiful fort, worth to see. it takes 30-60 minutes and entrance fee is included in city walls tickets or 30 kn separately.",null,2016-09-01T00:00:00Z,included in city walls ticket,5,81,25,ag_tam,"Reviewed September 3, 2016"
1557099600-8,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or810-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"lots of steps to reach the top here, but well worth it. this fort is unusual in shape and size and worth making the effort to visit as part of your city walls ticket.",Hertfordshire,2012-05-01T00:00:00Z,worth the climb,5,37,14,sunseeker2612,"Reviewed May 21, 2012"
1557099665-260,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or560-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"while there is little information in the fort itself, having climbed the 200 odd steps to reach the fort, then the additional 100+ steps inside, the architecture itself is beautiful. the latter is however surpassed by the fantastic views of the area, including the old...more","Jersey, United Kingdom",2015-09-01T00:00:00Z,outstanding views and interesting architecture,4,128,38,David_Tracey,"Reviewed October 4, 2015"
1557099660-241,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or580-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we really enjoyed our trip to fort lovrijenac and the views from the walls over dubrovnik.  as game of thrones fans this added an additional dimension - though was not why we visited.,Warwickshire,2015-09-01T00:00:00Z,beautiful views of the old city,4,76,43,CazzyWarwickshire,"Reviewed September 8, 2015"
1557099799-766,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"fort lawrence is near the entrance to the old city. the entrance price is 50kn, and it isnâ€™t too crowded inside. the views across to the old city are fantastic from here. this site is almost amazing for any â€˜game of thronesâ€™ fans as it...more","York, United Kingdom",2018-09-01T00:00:00Z,"great views, not too crowded either",5,225,75,PeteF174,"Reviewed September 27, 2018"
1557099731-511,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or310-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"you need to find the steps just outside the pile gate near nautilus restaurant to access this little treasure.
in it's own right, fort lovrijenac has not got a lot to see, what it does have is some of the most stunning views of the...more",United Kingdom,2017-02-01T00:00:00Z,fantastic views,5,1372,2570,AvidTraveler12,"Reviewed February 28, 2017"
1557099647-192,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or630-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"a bit hard place to reach up the steps, bout tough work is revarded with excellent view, and it's great place for taking pictures.","Paris, France",2015-06-01T00:00:00Z,tough access - great view,5,1,0,Gerrard L,"Reviewed June 20, 2015"
1557099734-517,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or300-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,this independent fortress was built on a rock on the west side of the old town off fort bokar to provide added defense for the west side of the old town.  the wall exposed to the adriatic seas was said to have ultra thick walls...more,"Hong Kong, China",2016-05-01T00:00:00Z,fort outside the dubrovnik city walls,3,783,318,Ricky Y,"Reviewed April 19, 2017"
1557099684-330,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or490-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"unfortunately, it was raining the day we visited the fort. nevertheless, we have been able to take a lot of pictures.  we had a very knowledgable guide who explained in details the story of the fort as well as the story of st-blaise.  without all...more","Ottawa, Canada",2016-05-01T00:00:00Z,"many pictures to be taken, however, a guide is a must",4,141,78,723lucb,"Reviewed May 7, 2016"
1557099731-512,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or310-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"initially came to see the sight because game of thrones was filmed here, however i found the scenary to be much more breathtaking than what is seen on screen. there is definitely no cgi to enhance the authentic of the old limestone structure and the...more","Paris, France",2017-02-01T00:00:00Z,beautiful scenary,5,97,24,audreywid,"Reviewed February 15, 2017"
1557099762-625,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or190-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,you can pass this attraction if you want - its situated near a wonderful restaurant (the dubravka) from where you can get a great view of the fort while sipping on your chilled beer!!,null,2017-05-01T00:00:00Z,just ok,4,78,23,ishan s,"Reviewed October 19, 2017"
