ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1556980655-9436,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or340-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,alcazar is a stunning place to visit.  we purchased on line and went with a tour guide.  we went with pancho tours and our guide was great.interesting and beautiful.  there's a whole games of thrones section.  you can really spend the day there.,"Melbourne, Australia",2016-08-01T00:00:00Z,stunning place,5,13,8,elenacamera,"Reviewed January 5, 2017"
1556980578-9180,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or600-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...what was really exceptional was when we found out that some episodes of game of thrones series were filmed here. more specifically, the alcazar palace and gardens represent the kingdom of dorne in the world-famous series and it was quite something to take pictures of...more","Larnaca, Cyprus",2015-07-01T00:00:00Z,magical place (especially for game of thrones fans)!,5,121,37,Kassinos,"Reviewed August 15, 2015"
1556980565-9139,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or640-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...i must admit, the main reason that led me to visit this place was that fact that a few scenes from game of thrones  were filmed there, but the place is amazing!! the architecture is fascinating, the gardens were surreal, the fountains, everyting is beautiful!...more","Timisoara, Romania",2015-04-01T00:00:00Z,my favorite place to explore in seville.,5,1,0,Daniela R,"Reviewed July 7, 2015"
1556980584-9199,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or580-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"no trip to spain is completed without a trip to seville and the alcazar. beautiful gardens, a stunning palace and seeing areas used in filming game of thrones make this a must-see attraction","Wantagh, New York",2015-10-01T00:00:00Z,alcazar,5,134,77,maxwelldrive,"Reviewed October 13, 2015"
1556980550-9084,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or690-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"this place is amazing stunning. used as a setting for game of  thrones. my big tip is student discount, if your under 25 and have a student card use it and the entry ends up being around $3 compared with $10","Perth, Australia",2015-04-01T00:00:00Z,pretty incredible,5,41,23,ElizabethS1989,"Reviewed April 28, 2015"
1556980738-9725,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or50-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...are stunning, as is the subterranean â€œbathâ€� which has, along with several other sites within the palace, been used a set for game of thrones.

the gardens are also absolutely beautiful, complete with peacocks and fountains - everywhere there are photo opportunities so bring a...more",Exeter,2018-10-01T00:00:00Z,what an amazing place!!!,5,21,20,Rose H,"Reviewed October 20, 2018"
1556980724-9679,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or100-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"we spend 3 hours in this great place with guided tour...if you are in seville you must visit it...this location is shooting location for hbo series game of thrones...in series this is dorne...beautiful gardens,great history,interior etc.","Herceg-Novi Municipality, Montenegro",2017-10-01T00:00:00Z,game of thrones shooting location :),5,11,4,DrMartinovic,"Reviewed October 30, 2017"
1556980632-9369,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or410-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the children loved the garden and waterfountains. you can spend hours strolling the gardens and relax in the shades of the trees. scenes of games of thrones and star wars were filmed in real alcazar!
definitely worth the queue.more","Antwerp, Belgium",2016-08-01T00:00:00Z,must see in seville,5,26,12,KarenC410,"Reviewed August 25, 2016"
1556980568-9143,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or630-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,absolutely stunning! a sevilla must see - just watch as we hear it closes when they film game of thrones.  we timed it right!,"Edinburgh, United Kingdom",2014-09-01T00:00:00Z,breathtaking,5,20,9,MissM101,"Reviewed August 12, 2015"
1556980546-9074,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or700-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"spectacular, overwhelming in size, beautiful gardens and detailing of the art and tilework.  good for game of thrones fans!","Vancouver, Canada",2015-07-01T00:00:00Z,beautiful!  a must see.,5,40,32,Type_A_Tiff,"Reviewed August 24, 2015"
1556980629-9352,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or420-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...its attractiveness is such that it has been used as a backdrop to many films and series - from the game of thrones to lawrence of arabia.  it is a must!more,Hiogh Wycombe,2016-08-01T00:00:00Z,a real gem,5,37,8,GerryPal,"Reviewed August 23, 2016"
1556980735-9713,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or60-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"get a guide to take you around, as otherwise you will appreciate the beauty but not know the story behind it. not only that, but with a guide you donâ€™t need to wait in the queue :)

we spend about 2 hours here and just...more","New York City, New York",2018-09-01T00:00:00Z,game of thrones,4,103,44,HiddenGem22,"Reviewed September 30, 2018"
1556980596-9231,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or540-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...you can view on youtube scenes from game of thrones which were filmed in the palace and gardens. the backgrounds look beautiful but only give a hint of the delights in store for the visitor. put this dirst on yout ""to do list"" if you...more","Fuengirola, Spain",2016-01-01T00:00:00Z,the highlight of any trip to seville,5,15,23,Colman R,"Reviewed January 16, 2016"
1556980627-9347,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or430-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,if you are interested in history and art (or game of thrones - this is dorne!) then this is an absolute no brainer. the architecture and the paintings and tapestries are both beautiful and of immense historic importance. and for only nine euros it's a...more,null,2016-07-01T00:00:00Z,absolutely stunning.,5,6,0,Nigel A,"Reviewed July 28, 2016"
1556980738-9729,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or50-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,this was a very beautiful palace.  it has a lot in common with the alhambra in granada.  they filmed one of the worst episodes of game of thrones here and the gardens doubled as dorn.  beautiful structure.,"Hartsdale, New York",2018-09-01T00:00:00Z,the minialhambra,4,17,8,Cgonzales1280,"Reviewed October 7, 2018"
1556980663-9461,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or310-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...rooms of the old palace here are beyond spectacular, and it's easy to see why it was chosen as a location for game of thrones if you're interested in such things. preservation has been carefully considered, and the fact that part of the estate is...more","London, United Kingdom",2017-03-01T00:00:00Z,breathtaking,5,41,32,City_Traveller76,"Reviewed March 22, 2017"
1556980590-9211,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or560-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"loved seeing the spots where game of thrones was filmed. beautiful gardens, even in december! plan to spend at least an hour here!","Houston, Texas",2015-12-01T00:00:00Z,quick trip,5,9,4,Laura O,"Reviewed December 12, 2015"
1556980615-9307,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or470-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,beautiful alcazar in sevilla. magical feeling as if you live during game of thrones. gardens are outstanding.,"Omaha, Nebraska",2016-05-01T00:00:00Z,paradise,5,11,5,Debinnebraska,"Reviewed June 2, 2016"
1556980621-9330,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or450-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,loved this place!  gorgeous gardens and palace that showed like the alhambra in granada.  it was fun figuring out where our favorite tv show was filmed.  underground caves were super cool and we enjoyed a break from the heat.,null,2016-07-01T00:00:00Z,game of thrones in the person!,5,18,12,sharonv455,"Reviewed July 3, 2016"
1556980618-9317,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or460-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...every turn you took, it seemed even more amazing.

of course, we had to take pics where the game of thrones shot the palace scenes of dorne.  no wonder they chose the real alcazar.  it is truly a national treasure.more",null,2016-06-01T00:00:00Z,simply amazing,5,13,5,John K,"Reviewed June 24, 2016"
1556980578-9175,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or600-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,if you're a fan of game of thrones you'll enjoy visiting the alcazar gardens.  think dorne.  the palace itself is an amazing piece of architecture with so much interesting detail and such a wonderful moorish influence your jaw will drop.  it's a truly beautiful building....more,"Halifax, Canada",2015-09-01T00:00:00Z,the romantic alcazar!,5,18,5,Food_n_Fun_Traveller,"Reviewed September 22, 2015"
1556980715-9647,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or130-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...it's a photographers wonder. beautiful tiles, intricate arches, columns and lovely gardens are absolutely a wonder to the eyes. if you have watched game of thrones you have seen a small portion of this amazing place.more","Gilbertsville, Pennsylvania",2017-02-01T00:00:00Z,wow! beautiful,5,18,4,watercolorjen,"Reviewed January 22, 2018"
1556980671-9496,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or280-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"this place is incredible, you can't even catch it in photos. from the smallest details of the tiles to the overall arrangement of rooms and gardens, you can't help but be impressed. a drainpipe from a tower fills a pool which extends under the building...more","Atlanta, Georgia",2017-05-01T00:00:00Z,coming here because of game of thrones is like coming here for pokemon go,5,28,14,Roger F,"Reviewed May 4, 2017"
1556980747-9758,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or20-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...in the middle of the city you can stroll through the beautiful gardens. for fans of game of thrones ,some scenes were shot here.

a must if you are in sevilla.more","Lanaken, Belgium",2019-02-01T00:00:00Z,waw!,5,34,10,Jasmin L,"Reviewed February 18, 2019"
1556980621-9325,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or450-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"ok, if you like got, you will love this location. so many of the scenes from the tv show are filmed here. its such a beautiful place, with wonderful architecture and gorgeous gardens and water fountains. a must see! i only would recommend you buy...more","Seattle, Washington",2016-03-01T00:00:00Z,game of thrones awesomeness!,5,32,15,malificent2000,"Reviewed July 14, 2016"
1556980580-9190,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or590-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,don't miss this treasure! game of thrones was filmed here. the architecture and gardens are stunning.,"Norfolk, Virginia",2015-09-01T00:00:00Z,beautiful treasure,5,8,7,rsr909,"Reviewed October 1, 2015"
1556980691-9568,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or210-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...alcazar consisted of several buildings and was very beautiful, but the most impressive feature was the water gardens, which were featured in games of thrones as prince martell's water gardens in dorne. the gardens were massive with many beautiful plants and water features.
this was...more","London, United Kingdom",2017-04-01T00:00:00Z,my favorite sight in seville!,5,5,5,whizzfizzlizz,"Reviewed August 9, 2017"
1556980674-9506,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or270-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the real alcazar is a great place for game of thrones fans as it was used as a filming location for dorne. 

this is a very popular attraction and the queue was very long when we arrived even though it was quite early. we ended...more","Ulverston, United Kingdom",2018-05-01T00:00:00Z,a must visit,5,69,29,annamS5090VG,"Reviewed May 15, 2018"
1556980601-9256,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or520-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...if you are a game of thrones fan then you can spot the bird they used for filming dorne. arrived at 11:30. braved the heat - it was worth it. had a stop in the cafe for lunch. fine if you are happy with pasties...more,"Sheffield, United Kingdom",2016-08-01T00:00:00Z,what a great day out,5,48,12,Hessian32,"Reviewed August 20, 2016"
1556980593-9229,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or550-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"game of thrones led us here. if you want to see the house of dorne, worth a visit. the place itself is quite huge, and perhaps worth the â‚¬9.5/- per person entry price. do visit the hall of ambassadors - beautiful ceiling! oh, and try...more","Singapore, Singapore",2015-12-01T00:00:00Z,good place to visit,4,54,29,MisterSkyBlue,"Reviewed December 16, 2015"
1556980718-9651,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or120-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,do get advanced tickets (!!!) which the quene is so much shorter. you'll be surprised at the no-booking quene. it follows along the block. strolling through the garden is great too. reminds us of scenes from game of thrones,Hong Kong,2018-04-01T00:00:00Z,must see in seville,5,57,27,Maxi C,"Reviewed April 12, 2018"
1556980546-9072,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or700-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,just amazing... it takes your breath away while transporting you through time... the opulence in the architecture and craftsmanship is stunning. the grounds are well taken care of and being a game of thrones fan it was cool.,"Staten Island, New York",2015-09-01T00:00:00Z,omg,5,238,63,40annm,"Reviewed September 2, 2015"
1556980604-9262,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or510-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...i've been dreaming of a trip here once i read that game of thrones was filmed here. the grounds are unbelievable and the architecture is so amazing. definitely worth the admission to see this place in person. i could easily lose myself here for a...more,"Los Angeles, California",2016-03-01T00:00:00Z,calling all game of throne fans,5,209,63,kanicon,"Reviewed April 1, 2016"
1556980677-9514,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or260-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...definitely worth a visit, you will not be disappointed! 

*side note: you'll also be able to see and recognize places from game of thrones, as parts of it were filmed here.more","St. Petersburg, Florida",2017-05-01T00:00:00Z,even more beautiful in person!,5,15,10,919brookeo,"Reviewed June 4, 2017"
1556980584-9195,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or580-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...it is where game of thrones is filmed and was where our private tour of the filming of that show concluded. it is still a working palace and is closed when the current king is visiting. the gardens are amazing to walk around in and...more,"Paris, France",2015-10-01T00:00:00Z,beautiful place don't miss it !,5,3,1,Barbara v,"Reviewed October 21, 2015"
1556980553-9097,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or680-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...our visit was made even more better since we now have bragging rights that we went to dorne, westeros from game of thrones!  thumbs up to their staff for choosing this location as the kingdom of dorne! it's perfect!more",NYC,2015-04-01T00:00:00Z,an absolute must visit in seville.,5,79,40,GreenArcherNYC,"Reviewed May 6, 2015"
1556980721-9669,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or110-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the gardens are extensive and it's easy to forget you're in the middle of a city when you are there. for games of thrones fans, you will recognise the palace as the water gardens of dorne.more","Richmond-upon-Thames, United Kingdom",2018-02-01T00:00:00Z,wonderful,5,41,15,Highflightswan,"Reviewed April 20, 2018"
1556980598-9242,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or530-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...any game of thrones fans will recognise certain areas as this is where they film the ""dorne"" scenes.
 make sure you don't miss out the underground pool (no.17 on the map you are handed on entry).
we paid an extra 5 euros each for the...more","Doncaster, United Kingdom",2016-08-01T00:00:00Z,stunning.,5,57,26,Llanito71,"Reviewed August 11, 2016"
1556980694-9575,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or200-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...when we finished the tour, we saw people around us originally still in line. definitely recommend doing a tour. game of thrones fans, this is also a must do :)more","Columbus, Ohio",2019-05-01T00:00:00Z,must see in seville,5,14,2,jenhen126,Reviewed yesterday
1556980575-9163,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or610-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"if you are a game of thrones fan, you'll probably recognise a lot of the gradens. game of thrones aside it's fabulous, stunning and worth a see.go early morning and skip the queues, they are mad by late evening. we went at 10 am, hardly...more","Dublin, Ireland",2015-09-01T00:00:00Z,gardens of alcazar are wow,5,49,31,AmyFordey,"Reviewed September 14, 2015"
1556980665-9478,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or300-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,i am not a history buff nor a game of thrones fan - but very much enjoyed the few hours we were here.  well worth a visit!,"Cranbrook, Canada",2018-02-01T00:00:00Z,very interesting - a must see,5,72,46,Jcad,"Reviewed February 13, 2018"
1556980607-9272,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or500-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...inside just off the gardens is an underground pool with beautiful arches and colors. for those of you who follow game of thrones, the alcazar was used to film episodes. i think for season 5. do not miss this place.more","Noblesville, Indiana",2016-04-01T00:00:00Z,must see,5,285,148,Gary C,"Reviewed April 19, 2016"
1556980665-9473,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or300-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...i would recommend booking in advance to avoid the queue.

an absolute must see in seville. particularly if you are a game of thrones fan.more",null,2018-02-01T00:00:00Z,highlight of our trip - beautiful palace and gardens,5,16,5,abassett93,"Reviewed March 3, 2018"
1556980671-9499,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or280-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...try and go earlier in the day to get more time there. good if you are a game of thrones fan as they filmed scenes here for the kingdom of dorne!more,"York, United Kingdom",2018-04-01T00:00:00Z,wonderful visit!,5,35,17,AnnW808,"Reviewed April 10, 2018"
1556980697-9585,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or190-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"nice place. huge.

game of thrones was shooted here. nature. palm trees. sunny. absolutely adorable.

all recommendations.","Belgrade, Serbia",2017-09-01T00:00:00Z,awesome,5,144,6,DjuroA2,"Reviewed September 12, 2017"
1556980685-9549,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or230-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,a must see especially for game of thrones fans. this amazing royal castle was the location for the 5 th season. a really beautiful castle with moorish influences and architecture.,"Melbourne, Australia",2018-09-01T00:00:00Z,real alcazar,5,76,27,Enza G,"Reviewed September 23, 2018"
1556980553-9093,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or680-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the alcã zar (royal palace) is amazing and still used as a palace when the spanish royals visit. 
the gardens were used for filming game of thrones (dorne) and are beautiful to wander around and experience.more","Greater London, United Kingdom",2015-05-01T00:00:00Z,interesting insight to history,4,84,84,Kew_Nick,"Reviewed May 14, 2015"
1556980682-9538,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or240-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"the buildings and the gardens are a most see, i was as interested in this place as a game of thrones fan as my wife who never even watched the show. the detail and workmanship is truly amazing","Swindon, United Kingdom",2018-08-01T00:00:00Z,just like my garden at home,5,67,23,Somegood,"Reviewed August 22, 2018"
1556980682-9531,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or240-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"we came here on a trafalgar tour. well worth booking ahead and skipping the line. great place to wonder around, especially if you are a game of thrones fan. beautiful grounds and history.","Manasquan, New Jersey",2018-08-01T00:00:00Z,a must see in seville!,5,59,15,lcnj336,"Reviewed September 9, 2018"
1556980643-9395,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or380-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...be sure to reserve at least an hour and a half, if not two for visiting the gardens. for game of thrones fans, this is the filming location for the dorne palace scenes.more","Bucharest, Romania",2017-06-01T00:00:00Z,incredible palace,5,73,24,laurapapagheorghe,"Reviewed June 22, 2017"
1556980580-9181,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or590-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"the gardens are beautiful and the court yards were featured in season five of game of thrones! it felt very odd to have a palace within such close proximity to a bustling city however, once you're beyond the walls, you're transported to a medieval world!","Kingston-upon-Hull, United Kingdom",2015-09-01T00:00:00Z,a must when you're in seville!,5,4,1,ker86,"Reviewed October 12, 2015"
1556980553-9091,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or680-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...in september and a few renovations were still happening but nothing that hindered our trip (we found out later they were prepping to film game of thrones here). this is a must see during your trip to seville. the gardens alone make it worth it.more,"Atlanta, Georgia",2014-09-01T00:00:00Z,gorgeous palace!,5,25,17,MichyDaniels,"Reviewed May 15, 2015"
1556980657-9447,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or330-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,enjoyed a morning tour of real alcazar!  it truly is a site to see.  enjoyed every moment of it.  it is especially interesting if you are a game of thrones fan.  highly recommend taking a tour to learn about the history.,"Windsor, Canada",2017-10-01T00:00:00Z,absolutely amazing,5,61,27,Kbanar,"Reviewed November 5, 2017"
1556980655-9434,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or340-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"we had been looking forward to coming here as we are game of thrones fans.
entrance cost was â‚¬20 for both with the audio guides an extra â‚¬10 for two. you were given a plan of the palace grounds with recording #s. unfortunately there wasnt...more","Perth, Australia",2017-10-01T00:00:00Z,beautiful palace but dont bother with the audio guide,4,25,14,94suej,"Reviewed October 12, 2017"
1556980587-9202,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or570-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"we planned our visit here originally because of game of thrones, but after  visiting seville we learned so much more history of the city and the alcazar.  we had a tight schedule and only allotted about 2 hours, but you could really spend a full...more","Las Vegas, Nevada",2015-08-01T00:00:00Z,best time spent in seville,5,177,72,DrZ0621,"Reviewed November 16, 2015"
1556980671-9500,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or280-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the underground pool is amazing and is one of the areas filmed for game of thrones. 
definitely try and make time to see it.more",kent,2017-04-01T00:00:00Z,fabulous must see place,5,33,20,ilovetravel55,"Reviewed April 27, 2017"
1556980649-9412,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or360-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...it (which was by the cathedral not the main roads) and spent a good few hours walking around the gardens of dorne (any game of thrones fans will enjoy this one) and the buildings are stunning. overall very worthwhile and a top of of trip.more,null,2017-07-01T00:00:00Z,amazing,5,38,6,KDuffy14,"Reviewed July 31, 2017"
1556980652-9427,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or350-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...if you are a game of thrones fan know that some scenes from season 5 were filmed here.more,"Abbotsford, Canada",2017-08-01T00:00:00Z,the grandeur of this place is awe inspiring.,5,1277,438,Craig C,"Reviewed August 13, 2017"
1556980556-9101,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or670-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...bug bears aside, great value (compared to the similar doge's palace in veneto) and the edge of the castle that borders the garden is simply spectacular. you feel like you've time travelled back 500 years. game of thrones fans will have dã©jã  vu! enjoy.more","London, United Kingdom",2015-10-01T00:00:00Z,a must in sevilla. memorable.,4,170,64,OrvalEnthusiast,"Reviewed October 23, 2015"
1556980598-9241,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or530-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...50 euro entrance fee. game of thrones fans will quickly recognize several locations around the palace grounds as filming sites for the country of dorne scenes too. plan to spend a couple hours here to fully explore the palace and relax in the palace gardens.more,"Ladera Ranch, California",2016-07-01T00:00:00Z,attn: got fans...welcome to dorne!,5,91,75,tabestravels,"Reviewed August 12, 2016"
1556980715-9649,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or130-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...mosaic design and arches and grounds really have the feel of the moorish and renaissance influence. plus it has been a great game of thrones filming location. there are restrooms and a cafeteria. while not built for wheelchairs or strollers, it is passable.more","Pensacola, Florida",2018-01-01T00:00:00Z,phenomenal architecture,5,129,53,Javamang,"Reviewed January 14, 2018"
1556980706-9620,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or160-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...the history of how the fortress was repurposed through the centuries in intriguing. we took a game of thrones themed tour with conception delgado and it was well worth it.  this is the must-see site in seville.more,"New York City, New York",2017-10-01T00:00:00Z,a unique experience,5,83,27,Risonn,"Reviewed October 26, 2017"
1556980575-9166,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or610-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"we had seen real alcazar from game of thrones, but it was incredible in person. the design and gardens were amazing, and once you have finished exploring the alcazar and gardens there is a quiet patio to take in the view and relax before continuing...more","Bentonville, Arkansas",2015-09-01T00:00:00Z,beautiful look at royal life in seville,5,11,8,BrookeBenoit,"Reviewed September 7, 2015"
1556980627-9341,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or430-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...) and thoroughly enjoy our educated tour. especially liked the information about how the palace had been used for game of thrones scenes. it was great trip and worth the entrance fee and â‚¬6 pp for the tour..more,null,2016-08-01T00:00:00Z,highlight of the stay,5,28,13,simonmT3281UG,"Reviewed August 4, 2016"
1556980601-9251,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or520-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"visited here as my friend is a game of thrones fan.

beautiful place and lots of pretty sites entry was about 11 euros and was a great day out.

it wasnt too busy when we attended but we got there an hour before it closed...more",null,2016-07-01T00:00:00Z,worth the money,5,31,13,Jimbelle,"Reviewed September 3, 2016"
1556980732-9708,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or70-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...good fun looking up stills from game of thrones and looking for where key scenes were shot. 
a nice surprise when one gardener engaged us in conversation - a lovely guy. 
busy but once you are in gardens you can find many a quiet corner....more","London, United Kingdom",2018-08-01T00:00:00Z,a brilliant palace & gardens - book online !,5,257,132,CarocheBabe,"Reviewed August 9, 2018"
1556980615-9308,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or470-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,being a fan of moorish architecture and game of thrones the alcazar was the top of my list when visiting seville. we arrived at 10am and although there was more of queue than we were expecting it was worth the wait. the decor is amazing...more,United Kingdom,2016-04-01T00:00:00Z,beautiful,5,88,34,dw321,"Reviewed June 1, 2016"
