ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557164691-1922,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or170-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful location. filming location for game of thrones. excellent icecream in the cafe. lots of birds.,"Aurora, Canada",2017-09-01T00:00:00Z,beautiful seaside views,4,126,36,Carolyn D,"Reviewed September 6, 2017"
1557164697-1937,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"explore over the rocks! very good view of the harbour and it will be well deserving after your rocky ""climb"". it was very windy so i would advice appropriate shoes for balance. 

pictures/videos on instagram @travelwithkel.ig

discovered this on our game of thrones tour. read...more","London, United Kingdom",2017-09-01T00:00:00Z,stretch your legs! get ready for a mini hike,5,140,41,TravelWithKel,"Reviewed October 20, 2017"
1557164612-1654,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or440-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,otherwise known as pyke harbour from game of thrones   well worth a detour for the scenery especially when the sea is a bit rough. be careful driving down and back as the road is quite narrow but there is a large free car park at...more,Co Antrim,2015-10-01T00:00:00Z,wave power,4,48,30,DashMcCabe,"Reviewed October 26, 2015"
1557164697-1940,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,great place for watching the sea churn over the rocks and the surf spray. can climb over the rocks and get a great view of harbour area. busy place always and been many times.,"Armagh, United Kingdom",2017-10-01T00:00:00Z,lovely harbour,5,171,73,CoArmaghontour27,"Reviewed October 16, 2017"
1557164592-1581,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or510-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"beautiful scenery heading down the winding road to the harbour. fantastic cliff faces, rocks to be explored and if you walk round past the cottage and through fields you come to elephant rock. i've been here in february with the winds crashing over the rocks...more","Belfast, United Kingdom",2015-06-01T00:00:00Z,very picturesque,5,119,46,galjulie,"Reviewed June 30, 2015"
1557164609-1637,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or450-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,the road down to this harbour is single lane and steep but well worth the drive. there are a few strangely designed homes just off the road. the harbour is picturesque indeed and very clean and the air is fresh. this is a great spot...more,"New Hamburg, Canada",2015-10-01T00:00:00Z,most beautiful harbour,5,58,18,John H,"Reviewed October 21, 2015"
1557164656-1801,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or290-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we visited here based on got connection.
there is a got plaque in the harbour showing how it looked in got.

although based on the views from the harbour i am sure anyone would enjoy this harbour.","Cork, Ireland",2016-10-01T00:00:00Z,not just for got fans,4,283,104,ConorFi,"Reviewed October 23, 2016"
1557164729-2049,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this was part of a road trip around northern ireland and donegal. ballintoy was one of the stops as the views are breathtaking.,"Edinburgh, United Kingdom",2018-10-01T00:00:00Z,stunning views and lovely road trip,5,6,0,Martin L,"Reviewed October 21, 2018"
1557164627-1701,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or390-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this harbour is simply stunning!  our belfast black cab tour guide recommended it, and we're sooooo glad we listened to him.  it's breathtaking... we were lucky enough to be the only 4 people there, during a sunset = priceless!","Los Angeles, California",2016-04-01T00:00:00Z,stunning!,5,67,17,Yayra S,"Reviewed May 19, 2016"
1557164650-1779,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or310-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it would be easy to miss this tiny but charming little harbour lying between carrick-a-rede and the giant's causeway which was a ""game of thrones"" location, unless you are on a ""game of thrones"" tour of the north antrim coast.  it is well worth the...more","Glasgow, United Kingdom",2016-08-01T00:00:00Z,charming tiny harbour,4,131,35,AlistairBurrow,"Reviewed September 11, 2016"
1557164633-1719,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or370-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"must admit i went to the harbour on the premise of game of thrones shooting scene, but it's a spectacular place! this is where theon greyjoy arrives as iron islands. very close to the (5-10mins drive)carrick a rede rope bridge so don't miss it. the...more","London, United Kingdom",2016-07-01T00:00:00Z,an unexpected highlight,5,133,50,Monk2150,"Reviewed July 4, 2016"
1557164586-1566,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or530-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,worth a detour off the main coast road. you pass a beautiful white church and bend down to a little port. some of 'game of thrones' was filmed here. there is a cafe and parking. the place is quaint and charming.,"Littleborough, United Kingdom",2015-02-01T00:00:00Z,lovely in all weathers,4,354,138,lottie03,"Reviewed February 26, 2015"
1557164563-1484,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or610-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we drove here one sunny morning when staying in the area with young children. great wee place for the kids to explore - caves, little cove, a few boats, rock pools, short walk and beautiful views. so peaceful and relaxing too. didn't get to visit...more","Belfast, United Kingdom",2013-08-01T00:00:00Z,picturesque little place worth a short trip to,4,5,3,Heaneys2013,"Reviewed August 20, 2013"
1557164726-2044,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,our tour from belfast stopped at this very small harbor used for filming in game of trones. very scenic with small harbor for about 8-10 boats. very peaceful place to take a pleasant walk and take in the coastal scenery. small restaurant is available. no...more,"Charleston, South Carolina",2018-08-01T00:00:00Z,a little gem on the coast,5,1105,490,HowardP568,"Reviewed September 20, 2018"
1557164627-1704,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or390-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the drive down to the harbour is a very whindy and narrow road, but well the the drive down.  there is a little cafe at the bottom serving food all day and ice-creams. scenery is lovely and you can go for a walk along the...more","Lisburn, United Kingdom",2016-05-01T00:00:00Z,beautiful,5,135,50,lmax07,"Reviewed May 16, 2016"
1557164575-1521,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or570-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we came to ballintoy to visit the church graveyard in search of ancestry.  the caretakers of the church were so welcoming & friendly & we spent some time there (in the rain). then we went down to the harbour & frankly one of the best...more,"Vevey, Switzerland",2014-07-01T00:00:00Z,"beautiful village, lovely harbour & lovely church!",5,217,126,Cbidule,"Reviewed August 3, 2014"
1557164621-1683,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or410-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"only ever been to ballintoy harbour a few times. my husband and i decided to go for a drive last sunday it was such a lovely day. we stop at ballintoy for lunch and it was so peaceful and beautiful, we had lunch in the...more","Belfast, Northern Ireland, United Kingdom",2016-03-01T00:00:00Z,visit to ballintoy harbour.,5,17,9,Christine M,"Reviewed March 27, 2016"
1557164671-1847,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i was given a tip to stop and visit ballintoy harbour by a gentleman in belfast, or would have driven on by.  i am so glad i met the gentleman.  the harbour is fantastic with amazing views every direction you look.  and they change as...more","Glendive, Montana",2017-06-01T00:00:00Z,beautiful.  breathtaking scenery.,5,582,299,surfercharlie,"Reviewed June 8, 2017"
1557164581-1543,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or550-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"absolutely beautiful natural scenery, breathtaking waves and a must see for game of thrones fans. small intimate pier and caves you can walk into. short walk from the village and parking available also.",null,2014-10-01T00:00:00Z,stunning coast,5,114,81,Overlykeen,"Reviewed October 8, 2014"
1557164700-1953,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we stopped here for 40 minutes because it is one of the shooting locations of the show games of thrones, but hey, you don't need to be a fan in order to appreciate how beautiful this is!

it was so amazing with magnificent views. you...more","Manama, Bahrain",2017-10-01T00:00:00Z,beautiful,5,146,67,Zainab F,"Reviewed October 30, 2017"
1557164688-1916,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or180-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"an old fishing harbour formed mostly from limestone on the beautiful antrim coast road route.
follow the twisty road down to the harbour and coffee shop.
can be very busy during summer and weekend afternoons. 
follow the coast path to the left around to white...more","Belfast, United Kingdom",2017-08-01T00:00:00Z,limestone old harbour,4,231,117,1_mth_1,"Reviewed August 20, 2017"
1557164572-1512,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or580-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we travelled here from the dark hedges as part of our game of thrones day out. what a beautiful little gem ballintoy harbour is. the pier, beach, coast walk, caves and views out to sea made this a very enjoyable stop. the road down into...more","Belfast, United Kingdom",2014-06-01T00:00:00Z,scenic spot,4,34,14,bagfan,"Reviewed June 2, 2014"
1557164551-1441,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or650-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"while it is popular with game of thrones funs, it is a beautiful harbor with beautiful coastal line.","Tel Aviv, Israel",2019-04-01T00:00:00Z,a nice little harbor with stunning coat,5,268,45,D L,Reviewed yesterday
1557164685-1904,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful little harbour down a steep winding road.. worth the effort to visit. toilets and cafe. can get busy but decent sized carpark,"Belfast, United Kingdom",2017-08-01T00:00:00Z,amazing in the sunshine,5,108,37,james p,"Reviewed August 13, 2017"
1557164732-2058,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or30-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the tight winding road doesnâ€™t allow coach access so coming to ballintoy harbour gives a chance to avoid the tour bus crowds. 
a gorgeous little harbour that has had scenes of got shot around the harbour. there is a sign explaining which season etc. not...more","Exeter, Australia",2019-01-01T00:00:00Z,more got,3,314,127,GrantS670,"Reviewed January 6, 2019"
1557164697-1939,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,went here specifically to see a setting for a got scene but it was well worth it even without that. the harbour is situation amongst large rock formations where the waves break in many directions creating spray and white water in abundance. it is a...more,"Kingsbridge, United Kingdom",2017-10-01T00:00:00Z,really beautiful and a got set...,5,320,158,peterindevon,"Reviewed October 18, 2017"
1557164594-1591,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or500-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we discovered this beautiful harbour by accident and didn't want to leave. great views, lovely little place to sit and have lunch. was a fantastic sunny day too.","Dublin, Ireland",2014-09-01T00:00:00Z,beautiful wee harbour,5,86,22,ShaunKidd,"Reviewed July 18, 2015"
1557164682-1895,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,have been coming here for years for walks with the dogs and the view. still lovely if slightly spoilt by the game of thrones coach parties traipsing in and out for a selfie.,"Wetherby, United Kingdom",2017-07-01T00:00:00Z,a beautiful harbour,4,79,53,Dave29969,"Reviewed July 26, 2017"
1557164723-2032,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,set along he causeway coast with beautiful views out to ratlin island and scotlands mull of kintyre.park a little back from the small port,"Dublin, Ireland",2018-08-01T00:00:00Z,beautiful cove,5,153,67,T0ny1952,"Reviewed August 24, 2018"
1557164618-1676,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or420-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this is my most favourite place ever. have been going to ballintoy harbour since i was a nipper and it never fails to amaze me. great to visit in stormy conditions, especially when the sea is rough. could sit and watch it all day. love,...more","Chester, United Kingdom",2016-01-01T00:00:00Z,beautiful.,5,7,7,Irishmel50,"Reviewed January 7, 2016"
1557164561-1476,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or620-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,well worth a stop on the coastal causeway this pretty little bay is stunning with a well appointed cafe right at the harbour. the views are great with a lovely walk easy accessible from the car park. the coast here is almost as good as...more,Derby,2013-06-01T00:00:00Z,ballintoy harbour,5,156,33,Purdysjp,"Reviewed July 4, 2013"
1557164563-1482,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or610-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,the road down is twisty and tight.  spend an hour there walking around and recharging your batteries.  sheep island can bee seen in the distance. it would be great to arrive here in a motor cruiser or yacht and spend a night.,"Belfast, United Kingdom",2013-05-01T00:00:00Z,hidden gem with a great cafe.,5,369,179,Carnalbanagh,"Reviewed August 23, 2013"
1557164666-1834,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or260-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,one can imagine film directors favouring this location as both the small harbour and the waves hitting the rocks create great photographic opportunities.,"Glasgow, United Kingdom",2017-03-01T00:00:00Z,for game of thrones fans,4,200,64,james w,"Reviewed March 31, 2017"
1557164638-1737,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or350-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a lovely, peaceful harbour where some scenes from game of thrones were filmed. there's a sign with photographs of these.there are large, stone tables and benches where you can have your picnic with lovely sea-views. the tea-room looked very  busy so we gave it a...more","Wales, United Kingdom",2016-08-01T00:00:00Z,game of thrones/ northern ireland,4,5,6,Claire J,"Reviewed August 7, 2016"
1557164703-1961,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,one of the many diversions you can take from the causeway coastal route is ballintoy harbour. this is one of the many got film locations (the iron islands harbour) and you will always find at least one got tour bus in the small carpark. when...more,"Dartford, United Kingdom",2017-12-01T00:00:00Z,lovely place for a journey break,5,603,215,Peter R,"Reviewed December 20, 2017"
1557164551-1445,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or650-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the giants cuaseway tour we took with taxitoursni included some of our favourite gme of thrones locations, our guide paul was more than happy to show us the spots! i recommend this location and especially for game of thrones fans!!",null,2019-03-01T00:00:00Z,game of thrones fans,5,3,0,Michigan122,Reviewed 2 weeks ago
1557164641-1750,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or340-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,a narrow windy little road leads down to a small fishing harbour that is absolutely beautiful. the scenery is fantastic and has a lovely walk around the coast. a definite must see if travelling around the north coast of ireland...and of course for the game...more,null,2016-08-01T00:00:00Z,picturesque!,5,41,23,Kelbelle10,"Reviewed August 12, 2016"
1557164551-1449,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or650-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"stopped here on a cold, wet, rainy, windy early april evening. the storm that had been raging all day, made for the spectacular scenery at the harbour. even with the bad weather, we stayed quite a while, taking photographs, and enjoying the beauty of ballintoy.",null,2019-04-01T00:00:00Z,beautiful scenery,5,82,45,Steven D,Reviewed 2 weeks ago
1557164592-1579,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or510-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"great place to stop, walk around, admire views, take pictures, have a snack...a 'must' for game of thrones fans.  washroom facilities.  probably best to visit off-season or during the week (due to limited - but free- parking).","Oakville, Canada",2015-05-01T00:00:00Z,scenic harbour,4,115,45,Feb-78,"Reviewed July 8, 2015"
1557164668-1843,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or250-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,my wife and i called here as game of thrones was filmed here  (the iron islands ). the scenery is stunning and you must call in roarkes cafe while here.,"Radstock, United Kingdom",2017-04-01T00:00:00Z,fantastic setting,5,157,128,slickspivSheffield,"Reviewed April 27, 2017"
1557164609-1638,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or450-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we went here on a day trip and seeing the water crash against the rocks was something special. if you are in the area you must drive down and see for yourself.,"Asheville, North Carolina",2015-10-01T00:00:00Z,beautiful view and game of thrones locale!,5,122,23,bucky2369,"Reviewed October 16, 2015"
1557164635-1731,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or360-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"while touring ni, we just happened upon this town.  very picturesque and quaint.  relaxing walks with no shortage of wonderful scenery.",null,2016-05-01T00:00:00Z,wonderful discovery,5,64,18,Christopher H,"Reviewed July 13, 2016"
1557164618-1667,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or420-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,the road leading down to the harbour is a winding narrow stretch with houses dotted along it. there is a tea room at the harbour but it is seasonal opening. public toilets open all year.  the waves crashing of the rock formations makes for some...more,"Comber, United Kingdom",2016-03-01T00:00:00Z,well worth a visit.,5,17,7,jeanivan2,"Reviewed March 10, 2016"
1557164703-1965,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,amazing place like so many other in northern ireland. as a fan of game of thrones i enjoyed even more.,null,2017-09-01T00:00:00Z,beautiful place,4,201,43,elzowczyna,"Reviewed November 13, 2017"
1557164644-1766,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or330-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"beautiful harbour and great sandy beach out of the wind - rock pools, cliff jumping, paddle boarding and coasteering - crazy car park so come early in high season. small cafe with extraordinary selection of cakes and varied lunch menu. it's also a game of...more","Dorset, United Kingdom",2016-08-01T00:00:00Z,beautiful harbour - very popular got location,5,158,72,h0lidaym0m,"Reviewed August 15, 2016"
1557164650-1781,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or310-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"game of thrones venue, good for a quick stop. had a tiny cafe that was well attended. picturesque stop well worth the stop especially if you are a thrones fan.",Australia,2016-09-01T00:00:00Z,quaint spot,4,273,95,caseyj1937,"Reviewed September 8, 2016"
1557164648-1773,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or320-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"breathtaking, amazing, wonderful!! 
you can get lost in the view and spend hours admiring the rock formations and the little ""islands"" around or the beautiful, endless ocean ahead. i wish i had tired kayaking around the bay, i am sure it would have been ecstatic!!","Dublin, Ireland",2016-08-01T00:00:00Z,oh my god,5,46,13,Anna K,"Reviewed August 27, 2016"
1557164682-1889,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"wandered down to ballintoy harbour for a breath of fresh air after a late lunch. it's a lovely, sheltered cove with a small harbour. very pretty.","Mullingar, Ireland",2017-08-01T00:00:00Z,lovely hidden harbour,4,54,12,Rosemary H,"Reviewed August 6, 2017"
1557164674-1863,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we did get a nice house next to the harbour. around the harbour it's nice to walk and watch. the harbour itself is very cute. the beach as well is very nice. there is a place to get some food and drinks during the daytime...more,"Hettange-Grande, France",2017-06-01T00:00:00Z,nice walk around the harbour,5,171,110,flxmx,"Reviewed June 18, 2017"
1557164721-2025,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"just a lovely place to take time to relax and maybe reflect. a bit of a secret at one time but now because of the game of thrones being filmed there it can get busy lovely little cafe in the harbour selling gorgeous cakes ,catch...more","Manchester, United Kingdom",2018-08-01T00:00:00Z,peaceful place,5,18,7,Doreen B,"Reviewed August 1, 2018"
1557164729-2052,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"precarious drive in places due to bends in narrow, steep, road and even though plenty of signs stating not suitable for coaches, they still drive along causing danger and chaos.  free parking, lovely views all around the harbour.  take a leisurely stroll, admire the rock...more","London, United Kingdom",2018-10-01T00:00:00Z,sea and storm,4,411,161,720jackson5,"Reviewed October 19, 2018"
1557164594-1596,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or500-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,did not enjoy lunch at the ballintoy harbour cafe ! shame  as it is such a nice area. they obviously have the monopoly and don't bother with niceties. food was not great at all.,"Stockport, United Kingdom",2015-07-01T00:00:00Z,ballintoy harbour cafe ? bring your sandwiches and save money !,2,35,16,426Frenchie,"Reviewed July 12, 2015"
1557164604-1626,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or470-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"whether you're a game of thrones fan checking out the filming locations or a regular tourist looking for a quiet picturesque spot, ballintoy harbour is a lovely place to spend a couple of hours.    the harbour is lovely, great for photographers and for people just...more","Stoke-on-Trent, United Kingdom",2015-07-01T00:00:00Z,a piece of calm on the coast,4,25,17,RAA1972,"Reviewed August 21, 2015"
1557164601-1615,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or480-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it was great to see the harbour in the flesh having seen it in game of thrones before. ballintoy is still relatively untouched by tourists, and it was lovely and quiet while we were there. there's a cafe which sells gorgeous homemade cake- definitely worth...more","Milton Keynes, United Kingdom",2015-08-01T00:00:00Z,a must for the game of thrones fan! (and even if you're not...),5,62,28,charliebee31,"Reviewed August 12, 2015"
1557164653-1794,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or300-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"as others have noted, it is easy to miss this lovely little harbour, so watch out for the turn-off from the main road between ballycastle and the giant's causeway. there is a beautiful coastal walk from the harbour, which is itself very quaint and appealing.","Hamburg, Germany",2016-09-01T00:00:00Z,"easy to miss, worth the detour",5,102,50,CK_the_translator,"Reviewed September 19, 2016"
1557164601-1614,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or480-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,one of my favourite places in n ireland! stunning views in every direction. great for clambering and exploring rock pools and caves. lovely walk to white park bay. the cafã© does excellent ice cream,"Poole, United Kingdom",2015-08-01T00:00:00Z,stunning,5,163,40,Hilary C,"Reviewed August 12, 2015"
1557164598-1598,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or490-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this hidden gem of natural beauty is another must see if you are traveling along the amtrim coast.  it is part of the game of throne tour so there was a lot more tourist this year. the views are unbelievable, there are waves crashing on...more","Philadelphia, Pennsylvania",2015-07-01T00:00:00Z,breathtaking,5,88,21,PhilaAnne,"Reviewed August 10, 2015"
1557164627-1703,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or390-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"that about says it all - breathtaking. even on a day with overcast and mist it, the view was just incredible. i'm also a huge game of thrones fan, and if you are, they used this harbour for part of ""pike"". totally worth stopping if...more","Southampton, Pennsylvania",2016-05-01T00:00:00Z,breathtaking,5,40,23,PhillyIrish432,"Reviewed May 17, 2016"
1557164589-1576,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or520-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we had been told by the receptionist at the tara hotel in belfast that we should take a detour to this harbour, and we were not disappointed. if you are in the area do make this detour,it is worth it.","Reading, United Kingdom",,beautiful out of the way harbour,5,239,65,mikeja1804,"Reviewed April 19, 2015"
1557164668-1842,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or250-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this was a lovely little surprise. we went there because of its game of thrones connection, but it is a lovely place to visit in its own right. the harbour is beautiful, particularly on a roughish day when the waves are crashing on the rocks....more","Exeter, United Kingdom",2017-04-01T00:00:00Z,lovely surprise,5,174,56,Jack R,"Reviewed May 2, 2017"
1557164641-1748,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or340-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"stopped off by pure chance on my drive towards carrickarede & very glad i did spend some time here. 
i'm not a huge games of thrones fan so that wasn't the primary reason for my visit but i did enjoy the sheer natural beauty of...more","Dundalk, Ireland",2016-08-01T00:00:00Z,outstanding natural beauty,4,112,79,gazlough,"Reviewed August 13, 2016"
1557164682-1892,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"take a look down at ballintoy harbour if you are  in the vicinity. the cold, clear water and rugged basalt lava rocks, surrounded with green carpets of farming land is quite stunning. there are  working fishing boats in the harbour, brightly painted and in great...more","Sydney, Australia",2017-06-01T00:00:00Z,"a rugged, recognizable and refreshing harbour",4,19,5,IADP1,"Reviewed July 31, 2017"
1557164583-1550,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or540-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"love this little harbour, from the little white church with the ancient graveyard down to the waters edge where you can get a hearty meal in the little cafe.  the wonderful scenery is obviously the reason the producers of game of thrones used this area...more","Belfast, United Kingdom",2014-11-01T00:00:00Z,"quaint, historic, beautiful",5,70,49,beverley a,"Reviewed December 21, 2014"
1557164668-1845,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or250-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we stopped simply because it was a game of thrones filming location. however, this quaint working harbor was actually pretty cool on its own. it was one of our last stops of the day, and the sun was just beginning to set. the pictures over...more","Rochester, New York",2017-04-01T00:00:00Z,quaint working harbor,5,84,21,RocMom4,"Reviewed April 26, 2017"
