ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557165819-2159,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it's a game of thrones location but remains unspoiled. a beautiful harbour, great for scrambling over the rocks and climbing the hills. a cave to explore. we were lucky to see a local artist in-situ, who was very interesting. a lovely spot to eat. the...more","Manchester, United Kingdom",2015-09-01T00:00:00Z,loved it. relax and take in the scenery or go exploring.,5,110,66,Yvette C,"Reviewed September 25, 2015"
1557165807-2121,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...free car park and toilets. didn't go in the coffee shop but it was busy with lots of people sitting outside enjoying the sunshine. scenes from game of thrones were filmed here so i'm sure it will become more popular and touristy.more,"Portsmouth, England, United Kingdom",2014-08-01T00:00:00Z,beautiful,5,86,45,Shirley H,"Reviewed August 16, 2014"
1557165822-2171,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or180-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"worth a visit to see a clearly recognizable game of thrones site, but other than that, it is just a harbour, though one with a very nice view. the road to get down to it is steep and windy so that may be something to...more",null,2015-07-01T00:00:00Z,quick stop to see a game of thrones site,4,134,95,mcnamn,"Reviewed August 9, 2015"
1557165804-2112,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it was a very windy day, but loved the view of the coast. well worth the trip off the main road to see where game of thrones was filmed.","Kingston, Massachusetts",2014-04-01T00:00:00Z,spectacular views,5,84,51,Eli1254,"Reviewed April 23, 2014"
1557165864-2302,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...game of thrones must agree with me because they filmed several scenes there. it is small , cozy, but sheltered from frantic surf smashing the surrounding rocks.  the winds howled the day we were there but there seemed to be a calm around the few...more","Redding, California",2017-09-01T00:00:00Z,prettiest little harbor i've seen,5,79,40,Dee G,"Reviewed September 16, 2017"
1557165844-2242,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or110-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,one can imagine film directors favouring this location as both the small harbour and the waves hitting the rocks create great photographic opportunities.,"Glasgow, United Kingdom",2017-03-01T00:00:00Z,for game of thrones fans,4,200,64,james w,"Reviewed March 31, 2017"
1557165876-2347,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or10-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,very small and quaint area. its a game of thrones filming location with theon greyjoy. a really small road to this which has a cool scenic view.,"Forked River, New Jersey",2018-09-01T00:00:00Z,the pyke islands harbor,3,50,11,airduchvac,"Reviewed October 2, 2018"
1557165797-2099,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or260-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i came here as part of my tour of the island, however it is well known for its ""game of thrones"" connections. quite a stormy feel on a fairly calm day. not spoilt despite the coaches of tourists walking down the hill.",Wokingham,2018-10-01T00:00:00Z,"part of the ""game of thrones"" locations",4,332,106,Mike P,"Reviewed October 6, 2018"
1557165804-2113,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...a wee peek at carrick-a-rede rope bridge around the coast, a super little tea shop perched on the pier and for you game of thrones fans, it is the filming site for pyke, the capital of the iron islands! it is just a few minutes...more","Nampa, Idaho",2014-05-01T00:00:00Z,visit ballintoy harbor fore sure and heed these suggestions!!,5,155,197,Irishwriter1916,"Reviewed May 23, 2014"
1557165831-2201,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,visited as part of a game of thrones location tour - several key locations around the harbour. very picturesque location.,"Great Bookham, United Kingdom",2016-03-01T00:00:00Z,got location tour,5,219,53,abarnett617,"Reviewed March 28, 2016"
1557165828-2195,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we dropped in after visiting giants causeway the sea was rough and waves were crashing over harbour walks
a game of thrones destination",Hexham,2016-02-01T00:00:00Z,dramatic small harbour,4,23,12,Heavenfield,"Reviewed February 9, 2016"
1557165850-2263,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or90-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this harbour is a beautiful place to enjoy after a nice lunch nearby, it's quite busy as there is some game of thrones scenes have been filmed here, you can even see game of thrones door no6 in the fullerton arms restaurant nearby which is...more",Scotland,2017-04-01T00:00:00Z,stunning,5,28,12,ScampyScotland,"Reviewed April 10, 2017"
1557165819-2162,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it was great to see the harbour in the flesh having seen it in game of thrones before. ballintoy is still relatively untouched by tourists, and it was lovely and quiet while we were there. there's a cafe which sells gorgeous homemade cake- definitely worth...more","Milton Keynes, United Kingdom",2015-08-01T00:00:00Z,a must for the game of thrones fan! (and even if you're not...),5,62,28,charliebee31,"Reviewed August 12, 2015"
1557165797-2106,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or260-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...we seen on their instagram some beautiful photographs and requested to be brought! without hesitation our guide said yes, we got to see some fantastic scenary and visit the very spot the game of thrones film set was on! 

great experience!more","New York City, New York",2019-03-01T00:00:00Z,taxitoursni stop over - must for g.o.t fans!,5,2,0,MHolland50,Reviewed 4 weeks ago
1557165810-2129,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or220-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"neat little harbour, i have visited before but the tea room was closed so really quiet. poster says game of thrones was filmed here. best to visit in the summer.","Largs, United Kingdom",2015-03-01T00:00:00Z,nothing opened,4,257,126,Pat1ricia,"Reviewed March 12, 2015"
1557165860-2290,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"ok so yes we came here as it was used for filming the game of thrones' iron islands! and you can see why; it's a lot of shades of grey, where we recognised the harbour and theon's place of 'baptism' immediately. 

but what a surprising...more","Epping, United Kingdom",2017-08-01T00:00:00Z,peaceful stony beach & harbour,5,13,2,Enjoik,"Reviewed August 20, 2017"
1557165850-2261,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or90-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,part of our own game of thrones trip around this coast line. the day we visited was sunny with high winds which made for some pretty impressve waves crashing into this bay. the kids loved the little caves and running over the beach finding unusual...more,null,2017-04-01T00:00:00Z,beautiful,5,4,1,Loraine P,"Reviewed April 14, 2017"
1557165853-2274,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"game of thrones fans will love it here
(pike harbour / iron islands)

the views are spectacular all the way down from the top to the carpark below 

this really is a must see of doing a giants causeway tour

and its free 

thrre is...more","Newtownabbey, United Kingdom",2018-05-01T00:00:00Z,amazing views of the small harbour,5,122,182,Belfastgaint,"Reviewed May 30, 2018"
1557165867-2309,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,another stop on the game of thrones filming locations sights. it is a beautiful picturesque area worth the visit there is the harbour a shop a cave and a coastal walk which goes to the rope bridge on the causeway coastal route. the road down...more,"Waterford, Ireland",2017-08-01T00:00:00Z,picturesque ( game of thrones),5,26,13,jamessT9214TH,"Reviewed August 9, 2017"
1557165857-2283,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we came across this beautiful little harbour at the bottom of a very narrow steep road by chance on a damp windy evening and well worth a stop for the stunning scenery and rock formations.  also, is a setting for game of thrones.","Ringwood, United Kingdom",2017-07-01T00:00:00Z,hidden gem,4,122,67,crabsallover,"Reviewed July 22, 2017"
1557165860-2289,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,on holiday on our own game of thrones tour of northern ireland. this is 1 such area. it is a lovely place with beautiful views. there was a coffee shop with ice creams & gifts such as well as buckets & spades & nets. we...more,"Mansfield, United Kingdom",2017-08-01T00:00:00Z,great place,5,77,44,emma h,"Reviewed September 2, 2017"
1557165816-2149,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...scene of lordsport in game of thrones so can get busy midday onwards so go in the morning. nice little cafe and a beautiful harbour - went canoeing from the harbour and some great spots to visit along the coast. carrick-a-rede rope bridge unfortunately was...more,"York, United Kingdom",2015-08-01T00:00:00Z,ballintoy harbour and carrick-a-rede rope bridge,4,17,7,John R,"Reviewed August 12, 2015"
1557165807-2126,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this harbor gets 5 stars from me as i am a game of thrones fan and they have done some filming in this harbour.  there is actually a large plaque depicting a scene from the series.  the harbour itself is very picturesque with lovely views.,Hawaii,2014-10-01T00:00:00Z,got fan,5,32,8,AMHappyrock,"Reviewed November 5, 2014"
1557165841-2236,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this place has been used multiple times in game of thrones whenever they show the island islands and theon greyjoy and his family. it is a very very prett location. it's a looooooooooong winding road down from the car park but once you are down...more,null,2016-04-01T00:00:00Z,theon greyjoy,5,44,7,Tincognitus,"Reviewed August 27, 2016"
1557165822-2177,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or180-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...this quaint secluded harbour is a quiet secluded spot is a great place to sit, relax,have a  coffee and take in the view.
also became popular since filmed in the ""game of thrones"" tv series.more",Londonderry  Co.Derry,2015-07-01T00:00:00Z,ballintoy harbour,4,74,16,Norman P,"Reviewed October 1, 2015"
1557165860-2295,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...it also has the link with games if thrones as it is one of the main landscapes depicted for the iron islands kingdom. the scent of the ocean and the sea spray is fuel for the soul.  well worth the detour.more,"The Bight Settlement, Providenciales",2019-03-01T00:00:00Z,lovely scenic little harbour,5,199,154,Murray007,"Reviewed March 17, 2019"
1557165828-2192,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful harbour which has been used in game of thrones (pyke harbour) in 2011.great place to visit anytime time of year.in feb when we visited it was just lovely to watch the waves crashing on the rocks.great place for a picnic.in summer there is a...more,"Bangor, United Kingdom",2016-02-01T00:00:00Z,beautiful,5,34,15,Helen B,"Reviewed February 17, 2016"
1557165828-2189,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...afterwards walking back to the harbour there was a party of visiting game of thrones fans all dressed up in costumes having their photos taken.
we also spoke to a local artist who was capturing the very picturesque harbour on canvas so quite a lot...more","Newcastle upon Tyne, United Kingdom",2016-05-01T00:00:00Z,lovely place to visit,5,43,31,Heather T,"Reviewed August 19, 2016"
1557165873-2333,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or20-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this is worth a visit. it is really interesting and some nice boats in the tiny harbour. quite atmospheric and was a game of thrones site.
the big bonus is at tour buses canâ€™t access this spot!",Old Bar,2018-08-01T00:00:00Z,great little spot,5,134,58,Locknuts,"Reviewed August 18, 2018"
1557165860-2291,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"ballintoy is a beautiful harbour and very popular with game of thrones fans. we visited the harbour today, easter sunday. although it was busy we quickly got a parking space. we visited roark's kitchen for a bite to eat and then sat outside to take...more","County Antrim, United Kingdom",2019-04-01T00:00:00Z,enjoy the scenery,5,12,6,Marley2013,Reviewed 2 weeks ago
1557165864-2299,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we went there for game of thrones, but keep going back because it is just a very nice area to visit. you gets the calm harbour and then the sea and you have a variety of views you can look at. you have the game...more","Mullingar, Ireland",2017-09-01T00:00:00Z,beautiful harbour to visit,5,14,8,TravelSapiens,"Reviewed October 5, 2017"
1557165831-2205,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i loved this little harbour, and not just because we're game of thrones fans, it was just so atmospheric, i imagine it could well have been in iceland as well as ireland, the rocks has similarities to the giant's causeway, but as it's only 10...more",UK,2016-09-01T00:00:00Z,"moody, and gorgeous .....",5,105,115,BeandipUk,"Reviewed September 5, 2016"
1557165819-2165,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,visited following all the game of thrones hype however when we arrived we were greeted with a harbour that looked like all the others on the coast almost spitting image of dunseverick harbour 1mile down the road,null,2015-08-01T00:00:00Z,just another harbour,3,26,19,U6215ZMmiker,"Reviewed August 29, 2015"
1557165867-2314,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it's a quick trip except for the winding  road down and up. once arrived, the harbor area is quaint with interesting rock formations that you can explore on foot and snap some great photos","Washington DC, District of Columbia",2017-08-01T00:00:00Z,"game of thrones aside, this is a cool little harbor spot",5,100,47,AJDC2015,"Reviewed November 10, 2017"
1557165825-2183,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or170-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...even on a day with overcast and mist it, the view was just incredible. i'm also a huge game of thrones fan, and if you are, they used this harbour for part of ""pike"". totally worth stopping if you can make it!more","Southampton, Pennsylvania",2016-05-01T00:00:00Z,breathtaking,5,40,23,PhillyIrish432,"Reviewed May 17, 2016"
1557165857-2281,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...that doesn't seem to deter game of thrones tour buses, one of which caused chaos & delay while negotiating the road & carpark.

extremely pretty location with impressive coastal scenery.

since there is only a small cafe there and no parking charges, if you are...more","Canberra, Australia",2017-07-01T00:00:00Z,suggest an early visit,5,818,557,ActRegular_traveller,"Reviewed July 25, 2017"
1557165813-2145,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or210-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"game of thrones fans will know this place already, but for everyone else it is simply a quaint little north antrim hamlet which has changed little over the decades. there are a few holiday homes on the very twisty road leading down to the harbour,...more","Belfast, United Kingdom",2015-05-01T00:00:00Z,don't miss this gem,5,664,257,John A,"Reviewed August 19, 2015"
1557165876-2339,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or10-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a further stop on our game of thrones tour is this charming little harbour.  the craggy rocks give it the appearance of something from another time.  there isn't a huge amount to do but the scenery more than compensates for that.

a beautiful sop off...more","Kidderminster, United Kingdom",2019-02-01T00:00:00Z,the iron islands,4,406,104,Steviefull,"Reviewed February 27, 2019"
1557165834-2208,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"must admit i went to the harbour on the premise of game of thrones shooting scene, but it's a spectacular place! this is where theon greyjoy arrives as iron islands. very close to the (5-10mins drive)carrick a rede rope bridge so don't miss it. the...more","London, United Kingdom",2016-07-01T00:00:00Z,an unexpected highlight,5,133,50,Monk2150,"Reviewed July 4, 2016"
1557165804-2109,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,went there to see the filming location for game of thrones and was pleasantly surprised how pretty it is! just charming! there is also som impressive caves. great!,"Arklow, Ireland",2014-05-01T00:00:00Z,charming!,5,31,18,Kristina S,"Reviewed June 11, 2014"
1557165867-2310,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the harbour is beautifully situated and a delight to visit. it has been used for filming scenes for game of thrones. the surrounding area is lovely to stroll around, with fabulous views.",null,2017-08-01T00:00:00Z,beautiful little harbour,5,137,41,brendywell,"Reviewed January 14, 2018"
1557165853-2273,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,love game of thrones and to go to such a beautiful location where it has been filmed is just amazing.,null,2017-05-01T00:00:00Z,what a beautiful place,5,23,1,Julie B,"Reviewed June 1, 2017"
1557165876-2346,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or10-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...the little harbour has played host to game of thrones for several years and there are some information signs here showing how it was transformed for the filming. 
it fills with tourists during the summer months but even in winter you may find some people...more","Belfast, United Kingdom",2018-10-01T00:00:00Z,loveliest little harbour,5,664,257,John A,"Reviewed October 8, 2018"
1557165876-2338,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or10-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the harbour is super picturesque and according to my husband the setting wasnâ€™t changed for the filming, unlike many other locations which used cgi to make them more grand etc.  

from this location you can see the carrick-a-rede rope bridge.","Sudbury, Canada",2018-10-01T00:00:00Z,game of thrones filming location...,4,166,85,KTRWAnderson,"Reviewed March 3, 2019"
1557165837-2218,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...we had a great lunch in the little sandwich shop and ended our meal with tea and home made cakes.  we didn't know it before we got there but some of the game of thrones was filmed there.more,"Boston, Massachusetts",2016-04-01T00:00:00Z,a mini giant's causeway,5,17,8,paullU8986XR,"Reviewed August 18, 2016"
1557165810-2135,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or220-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...they actually filmed game of thrones at this site, and you can see why, just beautifulmore","Belfast, United Kingdom",2014-11-01T00:00:00Z,a must stop off,5,70,49,beverley a,"Reviewed November 18, 2014"
1557165853-2276,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,picture perfect & funny watching people dressed up with swords and shields getting their game of thrones photos :0).  cafe had massive selection of cakes - we loved the millionaires shortcake and a much needed cup of tea.,"West Wycombe, United Kingdom",2017-05-01T00:00:00Z,beautiful,5,15,7,kate440,"Reviewed May 22, 2017"
1557165837-2220,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...we visited because it was a game of thrones filming location - and it was so interesting to see the place in real life!! there was a little sign post (updated from my initial visit) informing visitors on the harbour's significance in got: if you've...more,"Northern Ireland, United Kingdom",2016-08-01T00:00:00Z,stunning area!!,5,16,2,Jenna M,"Reviewed August 14, 2016"
1557165860-2297,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...this is an interest point for any game of thrones fans, however it's just a lovely harbor for anyone who hasn't seen the show. there's a cottage turned into a cafe down by the harbour and it does lovely hot food and an amazing selection...more","Belfast, United Kingdom",2019-01-01T00:00:00Z,very picturesque,5,25,15,Claire W,"Reviewed January 20, 2019"
1557165816-2152,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a very narrow road with switchbacks takes you to ballintoy harbour, a game of thrones filming location. it's a really pretty spot worth stopping at.","Sudbury, Canada",2014-09-01T00:00:00Z,very pretty spot,5,386,165,nickelcitygirl,"Reviewed August 3, 2015"
1557165807-2118,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"if you see the sign, take the turning to see this location! very picturesque and a filming location for ""game of thrones"".",Duesseldorf,2014-09-01T00:00:00Z,remarkable,5,63,52,EJW44,"Reviewed September 14, 2014"
1557165828-2188,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"recently, ballintoy harbour has become famous because it was the set of game of thrones tv series. i hardly suggest to park the car near the church on the top of the hill and enjoying the short walk to the harbour. you may see the...more","Tione di Trento, Italy",2016-02-01T00:00:00Z,must stop of a norther ireland tour,5,36,17,981michelap,"Reviewed February 21, 2016"
1557165837-2222,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...views to die for. and lovely little shop with good ice cream and very kind staff. a lovely spot in the evening although i suspect it's busy during the day as i think it's on the tour route for the game of thrones trips.more,"Derby, United Kingdom",2016-08-01T00:00:00Z,gorgeous harbour.  hidden gem,5,195,56,FredFII,"Reviewed August 13, 2016"
1557165841-2232,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"again for game of thrones fans, a stop-off not to be missed. part of the causeway coast tour and even the drive down from the main road is interesting. walk around the corner from the car park and poke your head into the caves","Dungannon, United Kingdom",2016-09-01T00:00:00Z,superb,5,191,147,S0par,"Reviewed April 23, 2017"
1557165864-2306,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...volcanic rocks to climb on. a small estaurant to grab snacks and drinks. this is a 'game of thrones' filming site with an information board showing the scenes and characters. do not miss .more,"Barnsley, United Kingdom",2017-08-01T00:00:00Z,"absolute gem. pretty harbour with tea shop, rocks to climb",5,62,23,Lifei54living,"Reviewed September 6, 2017"
1557165816-2151,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"you'll recognize this harbor as pyke from the game of thrones, if you're familiar with the show. but it's lovely in its own right. on a warm (for ireland) summer day, it offers still water in the harbor, surrounded by breaking waves all over the...more","Boston, Massachusetts",2015-07-01T00:00:00Z,more gorgeous scenery,5,81,46,Ww1614,"Reviewed August 4, 2015"
1557165853-2269,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...lots of info for game of thrones fans with picture relating to area. very busy when we were there but didn't seem crowded. there is a lovely looking cafe, we didn't go in but did appear busy. worth a visit certainly if your a got...more",null,2018-09-01T00:00:00Z,got,5,78,18,Ian M,"Reviewed September 7, 2018"
1557165831-2206,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...game of thrones fans will recognise it as pike in the iron islands. a small cafe serves home made meals and cakes with coffees to take away if you wish. a delightful spot.more,"Plymouth, United Kingdom",2016-09-01T00:00:00Z,seal swimming!,5,36,14,judiths499,"Reviewed September 1, 2016"
1557165825-2178,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or170-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...could sit and watch it all day. love, love, love the place and it doesn't cost you a penny to enjoy it's beauty. 
very special place and highly recommended. also featured in game of thrones if anyone is interested. ðÿ˜€more","Chester, United Kingdom",2016-01-01T00:00:00Z,beautiful.,5,7,7,Irishmel50,"Reviewed January 7, 2016"
1557165841-2231,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"game of thrones venue, good for a quick stop. had a tiny cafe that was well attended. picturesque stop well worth the stop especially if you are a thrones fan.",Australia,2016-09-01T00:00:00Z,quaint spot,4,273,95,caseyj1937,"Reviewed September 8, 2016"
1557165870-2326,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or30-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we visited ballintoy as fans of game of thrones and were amazed at the beauty of the harbour. it is such a small place that we would not have thought of coming here if it had not been a got location. but do not think...more,"Auchtermuchty, United Kingdom",2018-04-01T00:00:00Z,beautiful ballintoy harbour,4,20,7,GrahamG70,"Reviewed April 14, 2018"
1557165804-2110,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we travelled here from the dark hedges as part of our game of thrones day out. what a beautiful little gem ballintoy harbour is. the pier, beach, coast walk, caves and views out to sea made this a very enjoyable stop. the road down into...more","Belfast, United Kingdom",2014-06-01T00:00:00Z,scenic spot,4,34,14,bagfan,"Reviewed June 2, 2014"
1557165834-2210,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,10 years ago we walked the causeway coast way and visited the harbour. after all these years has surrendered the harbour none of its charm. i could image that game of thrones was filmed here. we can recommend this place to visit!,"Gouda, The Netherlands",2016-06-01T00:00:00Z,after 10 years still an lovely place to visit,5,65,31,Anja R,"Reviewed June 24, 2016"
1557165853-2272,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we took the windy road to ballintoy harbour to see explore a former game of thrones filming location. we had a great time ""lordsport"" walking around snapping photos & videos, climbing on the grass cover rocks to watch the waves crash in.","Port Orange, Florida",2016-10-01T00:00:00Z,exploring a game of thrones filming location,4,38,18,Grace_Kellar,"Reviewed February 12, 2017"
